id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
CRI,2020-05-27,Costa Rica,39,30.0,3.9,29,7.4,2.9,321,94.5,31.9,127,170.2,12.6,117,37.6,11.6,115,47.4,11.4,56,273.3,5.6,10,11.1,1.0,42,13.5,4.2,4,-60.0,0.4,9,-18.2,0.9,104,246.7,10.3,34,1033.3,3.4
CRI,2020-05-28,Costa Rica,60,53.8,3.8,63,117.2,4.0,552,72.0,35.3,200,57.5,12.8,136,16.2,8.7,150,30.4,9.6,77,37.5,4.9,31,210.0,2.0,52,23.8,3.3,13,225.0,0.8,25,177.8,1.6,172,65.4,11.0,32,-5.9,2.0
CRI,2020-05-29,Costa Rica,81,35.0,4.9,56,-11.1,3.4,542,-1.8,32.7,194,-3.0,11.7,171,25.7,10.3,168,12.0,10.2,81,5.2,4.9,21,-32.3,1.3,86,65.4,5.2,12,-7.7,0.7,18,-28.0,1.1,186,8.1,11.2,39,21.9,2.4
CRI,2020-05-30,Costa Rica,55,-32.1,4.8,45,-19.6,4.0,277,-48.9,24.3,124,-36.1,10.9,159,-7.0,14.0,143,-14.9,12.6,29,-64.2,2.5,21,0.0,1.8,70,-18.6,6.2,19,58.3,1.7,20,11.1,1.8,153,-17.7,13.4,23,-41.0,2.0
CRI,2020-05-31,Costa Rica,53,-3.6,5.3,34,-24.4,3.4,241,-13.0,24.0,97,-21.8,9.6,117,-26.4,11.6,140,-2.1,13.9,32,10.3,3.2,8,-61.9,0.8,57,-18.6,5.7,15,-21.1,1.5,15,-25.0,1.5,156,2.0,15.5,41,78.3,4.1
ECU,2020-05-01,Ecuador,109,0,6.2,48,0,2.8,152,0,8.7,145,0,8.3,511,0,29.3,438,0,25.1,104,0,6.0,31,0,1.8,31,0,1.8,49,0,2.8,7,0,0.4,101,0,5.8,19,0,1.1
ECU,2020-05-02,Ecuador,69,-36.7,4.2,52,8.3,3.1,113,-25.7,6.8,82,-43.4,5.0,517,1.2,31.3,572,30.6,34.6,84,-19.2,5.1,22,-29.0,1.3,17,-45.2,1.0,22,-55.1,1.3,13,85.7,0.8,77,-23.8,4.7,11,-42.1,0.7
ECU,2020-05-03,Ecuador,77,11.6,5.5,73,40.4,5.2,119,5.3,8.5,77,-6.1,5.5,471,-8.9,33.8,295,-48.4,21.2,37,-56.0,2.7,21,-4.5,1.5,26,52.9,1.9,37,68.2,2.7,13,0.0,0.9,121,57.1,8.7,27,145.5,1.9
ECU,2020-05-04,Ecuador,141,83.1,5.8,74,1.4,3.1,158,32.8,6.5,123,59.7,5.1,641,36.1,26.6,706,139.3,29.3,111,200.0,4.6,47,123.8,1.9,148,469.2,6.1,37,0.0,1.5,9,-30.8,0.4,201,66.1,8.3,17,-37.0,0.7
ECU,2020-05-05,Ecuador,90,-36.2,5.1,46,-37.8,2.6,140,-11.4,7.9,75,-39.0,4.2,532,-17.0,30.1,607,-14.0,34.4,43,-61.3,2.4,40,-14.9,2.3,50,-66.2,2.8,60,62.2,3.4,11,22.2,0.6,54,-73.1,3.1,17,0.0,1.0
ECU,2020-05-06,Ecuador,147,63.3,8.6,48,4.3,2.8,143,2.1,8.4,84,12.0,4.9,547,2.8,32.2,383,-36.9,22.5,39,-9.3,2.3,73,82.5,4.3,46,-8.0,2.7,45,-25.0,2.6,12,9.1,0.7,117,116.7,6.9,16,-5.9,0.9
ECU,2020-05-07,Ecuador,98,-33.3,5.7,48,0.0,2.8,136,-4.9,7.9,89,6.0,5.2,560,2.4,32.5,464,21.1,26.9,52,33.3,3.0,48,-34.2,2.8,24,-47.8,1.4,44,-2.2,2.6,11,-8.3,0.6,130,11.1,7.5,20,25.0,1.2
ECU,2020-05-08,Ecuador,113,15.3,5.5,141,193.8,6.9,229,68.4,11.2,196,120.2,9.6,580,3.6,28.3,447,-3.7,21.8,46,-11.5,2.2,40,-16.7,2.0,22,-8.3,1.1,75,70.5,3.7,14,27.3,0.7,120,-7.7,5.9,25,25.0,1.2
ECU,2020-05-09,Ecuador,94,-16.8,9.1,35,-75.2,3.4,118,-48.5,11.5,62,-68.4,6.0,303,-47.8,29.4,184,-58.8,17.9,28,-39.1,2.7,25,-37.5,2.4,26,18.2,2.5,21,-72.0,2.0,8,-42.9,0.8,116,-3.3,11.3,9,-64.0,0.9
ECU,2020-05-10,Ecuador,61,-35.1,6.4,31,-11.4,3.3,91,-22.9,9.6,72,16.1,7.6,319,5.3,33.7,174,-5.4,18.4,23,-17.9,2.4,27,8.0,2.9,26,0.0,2.7,24,14.3,2.5,17,112.5,1.8,66,-43.1,7.0,15,66.7,1.6
ECU,2020-05-11,Ecuador,88,44.3,5.1,75,141.9,4.3,199,118.7,11.5,101,40.3,5.8,487,52.7,28.1,497,185.6,28.6,99,330.4,5.7,39,44.4,2.2,22,-15.4,1.3,21,-12.5,1.2,12,-29.4,0.7,80,21.2,4.6,15,0.0,0.9
ECU,2020-05-12,Ecuador,119,35.2,6.1,68,-9.3,3.5,196,-1.5,10.1,117,15.8,6.0,607,24.6,31.3,497,0.0,25.6,72,-27.3,3.7,52,33.3,2.7,27,22.7,1.4,36,71.4,1.9,12,0.0,0.6,117,46.2,6.0,19,26.7,1.0
ECU,2020-05-13,Ecuador,93,-21.8,6.1,51,-25.0,3.4,146,-25.5,9.6,114,-2.6,7.5,494,-18.6,32.7,340,-31.6,22.5,46,-36.1,3.0,34,-34.6,2.2,26,-3.7,1.7,29,-19.4,1.9,18,50.0,1.2,83,-29.1,5.5,39,105.3,2.6
ECU,2020-05-14,Ecuador,102,9.7,6.8,35,-31.4,2.3,106,-27.4,7.1,91,-20.2,6.1,451,-8.7,30.1,466,37.1,31.1,45,-2.2,3.0,35,2.9,2.3,28,7.7,1.9,21,-27.6,1.4,16,-11.1,1.1,69,-16.9,4.6,34,-12.8,2.3
ECU,2020-05-15,Ecuador,96,-5.9,6.5,110,214.3,7.5,122,15.1,8.3,75,-17.6,5.1,493,9.3,33.4,333,-28.5,22.6,29,-35.6,2.0,22,-37.1,1.5,19,-32.1,1.3,60,185.7,4.1,12,-25.0,0.8,84,21.7,5.7,21,-38.2,1.4
ECU,2020-05-16,Ecuador,133,38.5,9.8,50,-54.5,3.7,128,4.9,9.4,116,54.7,8.5,417,-15.4,30.6,277,-16.8,20.3,32,10.3,2.3,25,13.6,1.8,30,57.9,2.2,14,-76.7,1.0,10,-16.7,0.7,94,11.9,6.9,37,76.2,2.7
ECU,2020-05-17,Ecuador,59,-55.6,5.9,37,-26.0,3.7,62,-51.6,6.2,51,-56.0,5.1,306,-26.6,30.6,296,6.9,29.6,20,-37.5,2.0,16,-36.0,1.6,26,-13.3,2.6,23,64.3,2.3,11,10.0,1.1,79,-16.0,7.9,14,-62.2,1.4
ECU,2020-05-18,Ecuador,27,-54.2,6.2,13,-64.9,3.0,35,-43.5,8.1,32,-37.3,7.4,100,-67.3,23.1,154,-48.0,35.6,8,-60.0,1.9,6,-62.5,1.4,15,-42.3,3.5,8,-65.2,1.9,9,-18.2,2.1,17,-78.5,3.9,8,-42.9,1.9
ECU,2020-05-19,Ecuador,61,125.9,5.8,30,130.8,2.8,125,257.1,11.8,42,31.2,4.0,344,244.0,32.5,284,84.4,26.8,20,150.0,1.9,31,416.7,2.9,32,113.3,3.0,28,250.0,2.6,5,-44.4,0.5,50,194.1,4.7,7,-12.5,0.7
ECU,2020-05-20,Ecuador,253,314.8,11.1,57,90.0,2.5,282,125.6,12.4,119,183.3,5.2,699,103.2,30.6,499,75.7,21.9,68,240.0,3.0,28,-9.7,1.2,68,112.5,3.0,38,35.7,1.7,36,620.0,1.6,129,158.0,5.7,7,0.0,0.3
ECU,2020-05-21,Ecuador,183,-27.7,7.6,39,-31.6,1.6,363,28.7,15.1,186,56.3,7.7,638,-8.7,26.5,691,38.5,28.7,55,-19.1,2.3,43,53.6,1.8,49,-27.9,2.0,58,52.6,2.4,26,-27.8,1.1,66,-48.8,2.7,12,71.4,0.5
ECU,2020-05-22,Ecuador,381,108.2,14.6,100,156.4,3.8,368,1.4,14.1,171,-8.1,6.5,617,-3.3,23.6,619,-10.4,23.7,70,27.3,2.7,22,-48.8,0.8,61,24.5,2.3,45,-22.4,1.7,62,138.5,2.4,62,-6.1,2.4,39,225.0,1.5
ECU,2020-05-23,Ecuador,227,-40.4,13.6,25,-75.0,1.5,209,-43.2,12.5,86,-49.7,5.1,463,-25.0,27.7,437,-29.4,26.1,38,-45.7,2.3,27,22.7,1.6,38,-37.7,2.3,29,-35.6,1.7,21,-66.1,1.3,63,1.6,3.8,11,-71.8,0.7
ECU,2020-05-24,Ecuador,156,-31.3,8.8,57,128.0,3.2,332,58.9,18.8,143,66.3,8.1,421,-9.1,23.8,421,-3.7,23.8,38,0.0,2.1,10,-63.0,0.6,48,26.3,2.7,15,-48.3,0.8,18,-14.3,1.0,80,27.0,4.5,29,163.6,1.6
ECU,2020-05-25,Ecuador,216,38.5,10.9,58,1.8,2.9,238,-28.3,12.0,173,21.0,8.7,418,-0.7,21.1,586,39.2,29.6,75,97.4,3.8,46,360.0,2.3,48,0.0,2.4,15,0.0,0.8,14,-22.2,0.7,63,-21.2,3.2,29,0.0,1.5
ECU,2020-05-26,Ecuador,239,10.6,8.9,58,0.0,2.2,268,12.6,10.0,182,5.2,6.8,699,67.2,26.1,922,57.3,34.4,66,-12.0,2.5,38,-17.4,1.4,47,-2.1,1.8,30,100.0,1.1,19,35.7,0.7,87,38.1,3.2,22,-24.1,0.8
ECU,2020-05-27,Ecuador,286,19.7,10.6,76,31.0,2.8,357,33.2,13.3,186,2.2,6.9,616,-11.9,22.9,792,-14.1,29.5,107,62.1,4.0,60,57.9,2.2,56,19.1,2.1,33,10.0,1.2,23,21.1,0.9,81,-6.9,3.0,16,-27.3,0.6
ECU,2020-05-28,Ecuador,220,-23.1,9.2,125,64.5,5.2,269,-24.6,11.2,137,-26.3,5.7,561,-8.9,23.4,738,-6.8,30.7,56,-47.7,2.3,75,25.0,3.1,44,-21.4,1.8,27,-18.2,1.1,59,156.5,2.5,64,-21.0,2.7,27,68.8,1.1
ECU,2020-05-29,Ecuador,190,-13.6,8.4,84,-32.8,3.7,255,-5.2,11.2,125,-8.8,5.5,565,0.7,24.9,628,-14.9,27.7,66,17.9,2.9,64,-14.7,2.8,35,-20.5,1.5,25,-7.4,1.1,29,-50.8,1.3,175,173.4,7.7,28,3.7,1.2
ECU,2020-05-30,Ecuador,102,-46.3,8.3,25,-70.2,2.0,142,-44.3,11.5,59,-52.8,4.8,324,-42.7,26.3,406,-35.4,32.9,29,-56.1,2.4,31,-51.6,2.5,45,28.6,3.6,13,-48.0,1.1,10,-65.5,0.8,34,-80.6,2.8,14,-50.0,1.1
ECU,2020-05-31,Ecuador,135,32.4,9.2,27,8.0,1.8,210,47.9,14.4,52,-11.9,3.6,331,2.2,22.7,529,30.3,36.2,24,-17.2,1.6,25,-19.4,1.7,54,20.0,3.7,14,7.7,1.0,10,0.0,0.7,37,8.8,2.5,13,-7.1,0.9
SLV,2020-05-01,El Salvador,65,0,4.2,48,0,3.1,127,0,8.1,88,0,5.6,865,0,55.5,126,0,8.1,24,0,1.5,24,0,1.5,68,0,4.4,18,0,1.2,16,0,1.0,70,0,4.5,20,0,1.3
SLV,2020-05-02,El Salvador,56,-13.8,3.1,76,58.3,4.2,154,21.3,8.6,126,43.2,7.0,965,11.6,53.7,172,36.5,9.6,14,-41.7,0.8,23,-4.2,1.3,82,20.6,4.6,23,27.8,1.3,15,-6.2,0.8,64,-8.6,3.6,28,40.0,1.6
SLV,2020-05-03,El Salvador,34,-39.3,3.3,39,-48.7,3.8,79,-48.7,7.6,50,-60.3,4.8,601,-37.7,58.0,84,-51.2,8.1,13,-7.1,1.3,8,-65.2,0.8,56,-31.7,5.4,13,-43.5,1.3,6,-60.0,0.6,39,-39.1,3.8,15,-46.4,1.4
SLV,2020-05-04,El Salvador,116,241.2,5.3,57,46.2,2.6,169,113.9,7.7,125,150.0,5.7,1247,107.5,56.5,166,97.6,7.5,39,200.0,1.8,26,225.0,1.2,104,85.7,4.7,24,84.6,1.1,13,116.7,0.6,95,143.6,4.3,26,73.3,1.2
SLV,2020-05-05,El Salvador,93,-19.8,6.5,37,-35.1,2.6,96,-43.2,6.7,101,-19.2,7.0,705,-43.5,49.2,208,25.3,14.5,27,-30.8,1.9,27,3.8,1.9,57,-45.2,4.0,25,4.2,1.7,9,-30.8,0.6,38,-60.0,2.6,11,-57.7,0.8
SLV,2020-05-06,El Salvador,85,-8.6,3.7,95,156.8,4.2,123,28.1,5.4,119,17.8,5.2,1321,87.4,57.9,147,-29.3,6.4,40,48.1,1.8,26,-3.7,1.1,85,49.1,3.7,33,32.0,1.4,13,44.4,0.6,156,310.5,6.8,37,236.4,1.6
SLV,2020-05-07,El Salvador,133,56.5,5.0,125,31.6,4.7,207,68.3,7.7,151,26.9,5.6,1501,13.6,56.0,167,13.6,6.2,72,80.0,2.7,35,34.6,1.3,104,22.4,3.9,37,12.1,1.4,25,92.3,0.9,103,-34.0,3.8,19,-48.6,0.7
SLV,2020-05-08,El Salvador,60,-54.9,3.6,52,-58.4,3.1,124,-40.1,7.4,87,-42.4,5.2,1019,-32.1,61.2,125,-25.1,7.5,28,-61.1,1.7,20,-42.9,1.2,54,-48.1,3.2,18,-51.4,1.1,16,-36.0,1.0,49,-52.4,2.9,13,-31.6,0.8
SLV,2020-05-09,El Salvador,47,-21.7,3.0,61,17.3,3.9,119,-4.0,7.6,93,6.9,6.0,914,-10.3,58.6,99,-20.8,6.3,32,14.3,2.1,14,-30.0,0.9,66,22.2,4.2,19,5.6,1.2,8,-50.0,0.5,66,34.7,4.2,22,69.2,1.4
SLV,2020-05-10,El Salvador,75,59.6,3.6,88,44.3,4.2,125,5.0,6.0,108,16.1,5.2,1175,28.6,56.4,183,84.8,8.8,38,18.8,1.8,19,35.7,0.9,118,78.8,5.7,20,5.3,1.0,21,162.5,1.0,89,34.8,4.3,23,4.5,1.1
SLV,2020-05-11,El Salvador,49,-34.7,3.6,56,-36.4,4.1,84,-32.8,6.1,98,-9.3,7.2,748,-36.3,54.6,118,-35.5,8.6,24,-36.8,1.8,23,21.1,1.7,79,-33.1,5.8,10,-50.0,0.7,15,-28.6,1.1,52,-41.6,3.8,14,-39.1,1.0
SLV,2020-05-12,El Salvador,41,-16.3,2.9,57,1.8,4.0,110,31.0,7.7,112,14.3,7.8,762,1.9,53.4,105,-11.0,7.4,42,75.0,2.9,27,17.4,1.9,80,1.3,5.6,12,20.0,0.8,2,-86.7,0.1,49,-5.8,3.4,29,107.1,2.0
SLV,2020-05-13,El Salvador,70,70.7,2.5,106,86.0,3.8,258,134.5,9.2,239,113.4,8.5,1564,105.2,55.8,171,62.9,6.1,64,52.4,2.3,45,66.7,1.6,100,25.0,3.6,34,183.3,1.2,25,1150.0,0.9,106,116.3,3.8,19,-34.5,0.7
SLV,2020-05-14,El Salvador,184,162.9,5.4,130,22.6,3.8,343,32.9,10.1,277,15.9,8.1,1821,16.4,53.4,193,12.9,5.7,80,25.0,2.3,57,26.7,1.7,123,23.0,3.6,53,55.9,1.6,19,-24.0,0.6,111,4.7,3.3,19,0.0,0.6
SLV,2020-05-15,El Salvador,113,-38.6,4.3,86,-33.8,3.3,214,-37.6,8.2,224,-19.1,8.6,1486,-18.4,57.0,158,-18.1,6.1,39,-51.2,1.5,63,10.5,2.4,75,-39.0,2.9,19,-64.2,0.7,18,-5.3,0.7,93,-16.2,3.6,20,5.3,0.8
SLV,2020-05-16,El Salvador,84,-25.7,4.4,74,-14.0,3.8,165,-22.9,8.6,180,-19.6,9.4,1106,-25.6,57.5,105,-33.5,5.5,34,-12.8,1.8,20,-68.3,1.0,67,-10.7,3.5,11,-42.1,0.6,13,-27.8,0.7,49,-47.3,2.5,16,-20.0,0.8
SLV,2020-05-17,El Salvador,115,36.9,5.8,71,-4.1,3.6,151,-8.5,7.6,169,-6.1,8.5,1070,-3.3,53.5,111,5.7,5.6,37,8.8,1.9,10,-50.0,0.5,146,117.9,7.3,26,136.4,1.3,10,-23.1,0.5,63,28.6,3.2,20,25.0,1.0
SLV,2020-05-18,El Salvador,141,22.6,5.4,124,74.6,4.7,210,39.1,8.0,278,64.5,10.6,1310,22.4,49.9,187,68.5,7.1,45,21.6,1.7,34,240.0,1.3,171,17.1,6.5,26,0.0,1.0,8,-20.0,0.3,80,27.0,3.0,13,-35.0,0.5
SLV,2020-05-19,El Salvador,523,270.9,13.3,118,-4.8,3.0,539,156.7,13.7,326,17.3,8.3,1730,32.1,44.0,226,20.9,5.7,76,68.9,1.9,59,73.5,1.5,131,-23.4,3.3,44,69.2,1.1,11,37.5,0.3,127,58.8,3.2,25,92.3,0.6
SLV,2020-05-20,El Salvador,222,-57.6,14.9,60,-49.2,4.0,215,-60.1,14.4,133,-59.2,8.9,457,-73.6,30.6,177,-21.7,11.9,38,-50.0,2.5,22,-62.7,1.5,86,-34.4,5.8,15,-65.9,1.0,7,-36.4,0.5,44,-65.4,2.9,16,-36.0,1.1
SLV,2020-05-21,El Salvador,329,48.2,12.3,92,53.3,3.4,307,42.8,11.5,203,52.6,7.6,970,112.3,36.2,361,104.0,13.5,63,65.8,2.4,35,59.1,1.3,142,65.1,5.3,36,140.0,1.3,17,142.9,0.6,97,120.5,3.6,27,68.8,1.0
SLV,2020-05-22,El Salvador,276,-16.1,10.3,102,10.9,3.8,317,3.3,11.9,203,0.0,7.6,953,-1.8,35.7,378,4.7,14.1,47,-25.4,1.8,35,0.0,1.3,129,-9.2,4.8,41,13.9,1.5,28,64.7,1.0,130,34.0,4.9,33,22.2,1.2
SLV,2020-05-23,El Salvador,396,43.5,17.2,70,-31.4,3.0,284,-10.4,12.3,137,-32.5,5.9,836,-12.3,36.3,241,-36.2,10.5,47,0.0,2.0,20,-42.9,0.9,109,-15.5,4.7,27,-34.1,1.2,31,10.7,1.3,82,-36.9,3.6,25,-24.2,1.1
SLV,2020-05-24,El Salvador,170,-57.1,7.9,88,25.7,4.1,280,-1.4,13.1,115,-16.1,5.4,880,5.3,41.1,248,2.9,11.6,37,-21.3,1.7,26,30.0,1.2,126,15.6,5.9,37,37.0,1.7,34,9.7,1.6,79,-3.7,3.7,19,-24.0,0.9
SLV,2020-05-25,El Salvador,241,41.8,9.9,63,-28.4,2.6,309,10.4,12.7,225,95.7,9.3,963,9.4,39.7,257,3.6,10.6,47,27.0,1.9,31,19.2,1.3,103,-18.3,4.2,49,32.4,2.0,16,-52.9,0.7,94,19.0,3.9,27,42.1,1.1
SLV,2020-05-26,El Salvador,259,7.5,9.4,84,33.3,3.0,361,16.8,13.0,173,-23.1,6.2,1242,29.0,44.8,262,1.9,9.5,51,8.5,1.8,40,29.0,1.4,99,-3.9,3.6,40,-18.4,1.4,23,43.8,0.8,105,11.7,3.8,31,14.8,1.1
SLV,2020-05-27,El Salvador,283,9.3,10.9,84,0.0,3.2,289,-19.9,11.1,146,-15.6,5.6,1124,-9.5,43.2,298,13.7,11.5,55,7.8,2.1,51,27.5,2.0,105,6.1,4.0,38,-5.0,1.5,28,21.7,1.1,74,-29.5,2.8,26,-16.1,1.0
SLV,2020-05-28,El Salvador,253,-10.6,9.0,102,21.4,3.6,359,24.2,12.8,213,45.9,7.6,1178,4.8,42.1,275,-7.7,9.8,49,-10.9,1.8,44,-13.7,1.6,138,31.4,4.9,43,13.2,1.5,19,-32.1,0.7,79,6.8,2.8,44,69.2,1.6
SLV,2020-05-29,El Salvador,262,3.6,7.9,174,70.6,5.3,420,17.0,12.7,246,15.5,7.4,1468,24.6,44.4,303,10.2,9.2,53,8.2,1.6,44,0.0,1.3,142,2.9,4.3,62,44.2,1.9,26,36.8,0.8,55,-30.4,1.7,54,22.7,1.6
SLV,2020-05-30,El Salvador,452,72.5,11.8,213,22.4,5.6,442,5.2,11.5,362,47.2,9.5,1583,7.8,41.4,323,6.6,8.4,61,15.1,1.6,29,-34.1,0.8,131,-7.7,3.4,62,0.0,1.6,33,26.9,0.9,93,69.1,2.4,44,-18.5,1.1
SLV,2020-05-31,El Salvador,571,26.3,17.6,134,-37.1,4.1,403,-8.8,12.4,213,-41.2,6.6,1123,-29.1,34.7,317,-1.9,9.8,38,-37.7,1.2,21,-27.6,0.6,150,14.5,4.6,73,17.7,2.3,32,-3.0,1.0,118,26.9,3.6,44,0.0,1.4
GTM,2020-05-01,Guatemala,34,0,7.7,29,0,6.5,61,0,13.8,24,0,5.4,140,0,31.6,72,0,16.3,12,0,2.7,6,0,1.4,13,0,2.9,12,0,2.7,2,0,0.5,32,0,7.2,6,0,1.4
GTM,2020-05-02,Guatemala,20,-41.2,5.5,25,-13.8,6.9,34,-44.3,9.4,24,0.0,6.6,137,-2.1,38.0,63,-12.5,17.5,9,-25.0,2.5,12,100.0,3.3,12,-7.7,3.3,7,-41.7,1.9,1,-50.0,0.3,16,-50.0,4.4,1,-83.3,0.3
GTM,2020-05-03,Guatemala,17,-15.0,4.5,29,16.0,7.7,40,17.6,10.7,51,112.5,13.6,105,-23.4,28.0,61,-3.2,16.3,7,-22.2,1.9,8,-33.3,2.1,11,-8.3,2.9,9,28.6,2.4,1,0.0,0.3,27,68.8,7.2,9,800.0,2.4
GTM,2020-05-04,Guatemala,14,-17.6,4.7,12,-58.6,4.0,22,-45.0,7.4,29,-43.1,9.8,91,-13.3,30.6,69,13.1,23.2,6,-14.3,2.0,14,75.0,4.7,8,-27.3,2.7,6,-33.3,2.0,0,-100.0,0,21,-22.2,7.1,5,-44.4,1.7
GTM,2020-05-05,Guatemala,10,-28.6,4.0,12,0.0,4.8,27,22.7,10.8,22,-24.1,8.8,80,-12.1,32.0,36,-47.8,14.4,11,83.3,4.4,3,-78.6,1.2,10,25.0,4.0,13,116.7,5.2,3,100,1.2,20,-4.8,8.0,3,-40.0,1.2
GTM,2020-05-06,Guatemala,14,40.0,6.0,8,-33.3,3.4,26,-3.7,11.1,26,18.2,11.1,46,-42.5,19.6,56,55.6,23.8,20,81.8,8.5,4,33.3,1.7,7,-30.0,3.0,5,-61.5,2.1,3,0.0,1.3,18,-10.0,7.7,2,-33.3,0.9
GTM,2020-05-07,Guatemala,19,35.7,7.9,11,37.5,4.6,29,11.5,12.1,20,-23.1,8.4,63,37.0,26.4,46,-17.9,19.2,6,-70.0,2.5,6,50.0,2.5,8,14.3,3.3,8,60.0,3.3,3,0.0,1.3,16,-11.1,6.7,4,100.0,1.7
GTM,2020-05-08,Guatemala,18,-5.3,4.1,22,100.0,5.0,41,41.4,9.4,44,120.0,10.1,155,146.0,35.5,70,52.2,16.0,13,116.7,3.0,9,50.0,2.1,17,112.5,3.9,7,-12.5,1.6,5,66.7,1.1,25,56.2,5.7,11,175.0,2.5
GTM,2020-05-09,Guatemala,17,-5.6,4.5,32,45.5,8.4,29,-29.3,7.6,28,-36.4,7.3,131,-15.5,34.3,79,12.9,20.7,13,0.0,3.4,12,33.3,3.1,16,-5.9,4.2,4,-42.9,1.0,3,-40.0,0.8,14,-44.0,3.7,4,-63.6,1.0
GTM,2020-05-10,Guatemala,16,-5.9,4.7,39,21.9,11.3,19,-34.5,5.5,50,78.6,14.5,84,-35.9,24.4,68,-13.9,19.8,15,15.4,4.4,5,-58.3,1.5,14,-12.5,4.1,6,50.0,1.7,5,66.7,1.5,16,14.3,4.7,7,75.0,2.0
GTM,2020-05-11,Guatemala,29,81.2,5.2,17,-56.4,3.1,40,110.5,7.2,50,0.0,9.0,207,146.4,37.4,128,88.2,23.1,13,-13.3,2.4,9,80.0,1.6,17,21.4,3.1,9,50.0,1.6,9,80.0,1.6,18,12.5,3.3,7,0.0,1.3
GTM,2020-05-12,Guatemala,22,-24.1,3.6,38,123.5,6.2,47,17.5,7.6,61,22.0,9.9,275,32.9,44.7,70,-45.3,11.4,12,-7.7,2.0,11,22.2,1.8,22,29.4,3.6,22,144.4,3.6,3,-66.7,0.5,30,66.7,4.9,2,-71.4,0.3
GTM,2020-05-13,Guatemala,18,-18.2,2.9,28,-26.3,4.6,59,25.5,9.6,76,24.6,12.4,222,-19.3,36.3,89,27.1,14.5,23,91.7,3.8,13,18.2,2.1,22,0.0,3.6,7,-68.2,1.1,12,300.0,2.0,32,6.7,5.2,11,450.0,1.8
GTM,2020-05-14,Guatemala,25,38.9,3.7,27,-3.6,4.0,56,-5.1,8.2,67,-11.8,9.8,287,29.3,42.1,97,9.0,14.2,24,4.3,3.5,20,53.8,2.9,23,4.5,3.4,10,42.9,1.5,4,-66.7,0.6,37,15.6,5.4,5,-54.5,0.7
GTM,2020-05-15,Guatemala,57,128.0,7.7,82,203.7,11.1,73,30.4,9.9,56,-16.4,7.6,188,-34.5,25.4,169,74.2,22.9,14,-41.7,1.9,11,-45.0,1.5,29,26.1,3.9,18,80.0,2.4,5,25.0,0.7,33,-10.8,4.5,4,-20.0,0.5
GTM,2020-05-16,Guatemala,23,-59.6,4.7,28,-65.9,5.8,36,-50.7,7.4,31,-44.6,6.4,169,-10.1,34.8,116,-31.4,23.9,11,-21.4,2.3,6,-45.5,1.2,21,-27.6,4.3,10,-44.4,2.1,2,-60.0,0.4,31,-6.1,6.4,2,-50.0,0.4
GTM,2020-05-17,Guatemala,22,-4.3,5.2,35,25.0,8.3,37,2.8,8.8,33,6.5,7.8,149,-11.8,35.3,57,-50.9,13.5,6,-45.5,1.4,11,83.3,2.6,19,-9.5,4.5,8,-20.0,1.9,4,100.0,0.9,37,19.4,8.8,4,100.0,0.9
GTM,2020-05-18,Guatemala,23,4.5,4.2,55,57.1,10.0,55,48.6,10.0,40,21.2,7.3,158,6.0,28.7,114,100.0,20.7,21,250.0,3.8,8,-27.3,1.5,18,-5.3,3.3,12,50.0,2.2,6,50.0,1.1,35,-5.4,6.4,5,25.0,0.9
GTM,2020-05-19,Guatemala,31,34.8,5.7,27,-50.9,5.0,60,9.1,11.1,47,17.5,8.7,190,20.3,35.1,72,-36.8,13.3,15,-28.6,2.8,15,87.5,2.8,22,22.2,4.1,8,-33.3,1.5,6,0.0,1.1,47,34.3,8.7,2,-60.0,0.4
GTM,2020-05-20,Guatemala,36,16.1,9.9,32,18.5,8.8,25,-58.3,6.8,34,-27.7,9.3,118,-37.9,32.3,63,-12.5,17.3,11,-26.7,3.0,4,-73.3,1.1,9,-59.1,2.5,5,-37.5,1.4,0,-100.0,0,23,-51.1,6.3,5,150.0,1.4
GTM,2020-05-21,Guatemala,117,225.0,17.0,35,9.4,5.1,64,156.0,9.3,61,79.4,8.8,211,78.8,30.6,88,39.7,12.8,21,90.9,3.0,15,275.0,2.2,27,200.0,3.9,18,260.0,2.6,6,100,0.9,23,0.0,3.3,4,-20.0,0.6
GTM,2020-05-22,Guatemala,66,-43.6,10.2,18,-48.6,2.8,46,-28.1,7.1,46,-24.6,7.1,255,20.9,39.3,103,17.0,15.9,22,4.8,3.4,17,13.3,2.6,24,-11.1,3.7,17,-5.6,2.6,6,0.0,0.9,19,-17.4,2.9,10,150.0,1.5
