id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
SUR,2020-10-10,Surinam,2,0.0,6.2,0,-100.0,0,2,0.0,6.2,4,-33.3,12.5,2,-71.4,6.2,0,-100.0,0,0,0,0,8,-38.5,25.0,2,-33.3,6.2,5,150.0,15.6,0,0,0,6,100,18.8,1,-66.7,3.1
SUR,2020-10-11,Surinam,5,150.0,14.3,1,100,2.9,2,0.0,5.7,6,50.0,17.1,2,0.0,5.7,0,0,0,0,0,0,11,37.5,31.4,4,100.0,11.4,0,-100.0,0,0,0,0,1,-83.3,2.9,3,200.0,8.6
SUR,2020-10-12,Surinam,2,-60.0,4.2,3,200.0,6.2,2,0.0,4.2,14,133.3,29.2,3,50.0,6.2,2,100,4.2,2,100,4.2,8,-27.3,16.7,2,-50.0,4.2,4,100,8.3,0,0,0,1,0.0,2.1,5,66.7,10.4
TTO,2020-10-01,Trinidad y Tobago,107,0,15.0,22,0,3.1,38,0,5.3,151,0,21.2,30,0,4.2,28,0,3.9,26,0,3.6,110,0,15.4,50,0,7.0,46,0,6.5,12,0,1.7,57,0,8.0,36,0,5.0
TTO,2020-10-02,Trinidad y Tobago,81,-24.3,11.8,36,63.6,5.2,24,-36.8,3.5,113,-25.2,16.4,58,93.3,8.4,32,14.3,4.6,23,-11.5,3.3,90,-18.2,13.1,37,-26.0,5.4,47,2.2,6.8,23,91.7,3.3,44,-22.8,6.4,81,125.0,11.8
TTO,2020-10-03,Trinidad y Tobago,115,42.0,20.2,17,-52.8,3.0,20,-16.7,3.5,90,-20.4,15.8,47,-19.0,8.3,19,-40.6,3.3,12,-47.8,2.1,71,-21.1,12.5,44,18.9,7.7,35,-25.5,6.2,12,-47.8,2.1,37,-15.9,6.5,50,-38.3,8.8
TTO,2020-10-04,Trinidad y Tobago,117,1.7,18.1,34,100.0,5.3,21,5.0,3.3,124,37.8,19.2,48,2.1,7.4,25,31.6,3.9,4,-66.7,0.6,79,11.3,12.2,40,-9.1,6.2,74,111.4,11.5,11,-8.3,1.7,31,-16.2,4.8,37,-26.0,5.7
TTO,2020-10-05,Trinidad y Tobago,198,69.2,17.4,33,-2.9,2.9,96,357.1,8.4,250,101.6,22.0,59,22.9,5.2,18,-28.0,1.6,35,775.0,3.1,176,122.8,15.5,62,55.0,5.4,54,-27.0,4.7,45,309.1,4.0,58,87.1,5.1,54,45.9,4.7
TTO,2020-10-06,Trinidad y Tobago,110,-44.4,14.8,25,-24.2,3.4,51,-46.9,6.9,158,-36.8,21.3,33,-44.1,4.5,18,0.0,2.4,18,-48.6,2.4,150,-14.8,20.2,44,-29.0,5.9,45,-16.7,6.1,18,-60.0,2.4,30,-48.3,4.0,41,-24.1,5.5
TTO,2020-10-07,Trinidad y Tobago,89,-19.1,10.9,18,-28.0,2.2,51,0.0,6.3,145,-8.2,17.8,51,54.5,6.3,22,22.2,2.7,30,66.7,3.7,159,6.0,19.5,72,63.6,8.8,45,0.0,5.5,20,11.1,2.5,62,106.7,7.6,50,22.0,6.1
TTO,2020-10-08,Trinidad y Tobago,109,22.5,13.6,24,33.3,3.0,37,-27.5,4.6,150,3.4,18.8,48,-5.9,6.0,15,-31.8,1.9,29,-3.3,3.6,159,0.0,19.9,51,-29.2,6.4,54,20.0,6.8,24,20.0,3.0,37,-40.3,4.6,62,24.0,7.8
TTO,2020-10-09,Trinidad y Tobago,113,3.7,14.9,22,-8.3,2.9,59,59.5,7.8,165,10.0,21.8,39,-18.8,5.2,19,26.7,2.5,29,0.0,3.8,100,-37.1,13.2,40,-21.6,5.3,50,-7.4,6.6,33,37.5,4.4,48,29.7,6.3,40,-35.5,5.3
TTO,2020-10-10,Trinidad y Tobago,104,-8.0,14.2,25,13.6,3.4,40,-32.2,5.4,120,-27.3,16.3,40,2.6,5.4,23,21.1,3.1,11,-62.1,1.5,72,-28.0,9.8,158,295.0,21.5,51,2.0,6.9,13,-60.6,1.8,26,-45.8,3.5,51,27.5,6.9
TTO,2020-10-11,Trinidad y Tobago,75,-27.9,12.6,10,-60.0,1.7,39,-2.5,6.6,123,2.5,20.7,30,-25.0,5.1,28,21.7,4.7,9,-18.2,1.5,68,-5.6,11.5,70,-55.7,11.8,60,17.6,10.1,10,-23.1,1.7,28,7.7,4.7,43,-15.7,7.3
TTO,2020-10-12,Trinidad y Tobago,69,-8.0,10.6,18,80.0,2.8,45,15.4,6.9,134,8.9,20.6,42,40.0,6.5,30,7.1,4.6,14,55.6,2.2,108,58.8,16.6,56,-20.0,8.6,50,-16.7,7.7,12,20.0,1.8,39,39.3,6.0,34,-20.9,5.2
URY,2020-10-01,Uruguay,211,0,7.8,252,0,9.4,1112,0,41.3,202,0,7.5,195,0,7.2,140,0,5.2,52,0,1.9,213,0,7.9,73,0,2.7,27,0,1.0,35,0,1.3,74,0,2.7,107,0,4.0
URY,2020-10-02,Uruguay,261,23.7,9.4,260,3.2,9.4,1101,-1.0,39.7,195,-3.5,7.0,211,8.2,7.6,144,2.9,5.2,52,0.0,1.9,202,-5.2,7.3,78,6.8,2.8,29,7.4,1.0,36,2.9,1.3,69,-6.8,2.5,136,27.1,4.9
URY,2020-10-03,Uruguay,149,-42.9,7.1,244,-6.2,11.6,808,-26.6,38.5,131,-32.8,6.2,220,4.3,10.5,127,-11.8,6.1,28,-46.2,1.3,120,-40.6,5.7,66,-15.4,3.1,22,-24.1,1.0,15,-58.3,0.7,60,-13.0,2.9,109,-19.9,5.2
URY,2020-10-04,Uruguay,221,48.3,11.2,210,-13.9,10.7,702,-13.1,35.7,110,-16.0,5.6,187,-15.0,9.5,116,-8.7,5.9,36,28.6,1.8,159,32.5,8.1,45,-31.8,2.3,18,-18.2,0.9,13,-13.3,0.7,57,-5.0,2.9,94,-13.8,4.8
URY,2020-10-05,Uruguay,267,20.8,10.0,266,26.7,9.9,1000,42.5,37.3,203,84.5,7.6,291,55.6,10.8,115,-0.9,4.3,55,52.8,2.0,185,16.4,6.9,84,86.7,3.1,19,5.6,0.7,19,46.2,0.7,66,15.8,2.5,113,20.2,4.2
URY,2020-10-06,Uruguay,197,-26.2,7.7,228,-14.3,9.0,1023,2.3,40.2,231,13.8,9.1,221,-24.1,8.7,117,1.7,4.6,57,3.6,2.2,208,12.4,8.2,77,-8.3,3.0,23,21.1,0.9,20,5.3,0.8,60,-9.1,2.4,83,-26.5,3.3
URY,2020-10-07,Uruguay,194,-1.5,7.2,305,33.8,11.2,1044,2.1,38.5,223,-3.5,8.2,203,-8.1,7.5,170,45.3,6.3,49,-14.0,1.8,239,14.9,8.8,86,11.7,3.2,18,-21.7,0.7,30,50.0,1.1,69,15.0,2.5,83,0.0,3.1
URY,2020-10-08,Uruguay,212,9.3,7.4,249,-18.4,8.7,1136,8.8,39.7,258,15.7,9.0,204,0.5,7.1,125,-26.5,4.4,75,53.1,2.6,282,18.0,9.9,83,-3.5,2.9,28,55.6,1.0,25,-16.7,0.9,79,14.5,2.8,105,26.5,3.7
URY,2020-10-09,Uruguay,169,-20.3,6.1,277,11.2,9.9,1094,-3.7,39.3,233,-9.7,8.4,238,16.7,8.5,161,28.8,5.8,62,-17.3,2.2,230,-18.4,8.3,104,25.3,3.7,27,-3.6,1.0,47,88.0,1.7,54,-31.6,1.9,90,-14.3,3.2
URY,2020-10-10,Uruguay,121,-28.4,5.5,237,-14.4,10.8,721,-34.1,33.0,179,-23.2,8.2,171,-28.2,7.8,131,-18.6,6.0,37,-40.3,1.7,110,-52.2,5.0,266,155.8,12.2,20,-25.9,0.9,23,-51.1,1.1,74,37.0,3.4,95,5.6,4.3
URY,2020-10-11,Uruguay,174,43.8,7.6,212,-10.5,9.3,971,34.7,42.4,195,8.9,8.5,153,-10.5,6.7,134,2.3,5.8,32,-13.5,1.4,127,15.5,5.5,106,-60.2,4.6,18,-10.0,0.8,17,-26.1,0.7,52,-29.7,2.3,100,5.3,4.4
URY,2020-10-12,Uruguay,223,28.2,8.2,265,25.0,9.7,1127,16.1,41.4,252,29.2,9.3,188,22.9,6.9,143,6.7,5.3,32,0.0,1.2,188,48.0,6.9,71,-33.0,2.6,32,77.8,1.2,20,17.6,0.7,63,21.2,2.3,119,19.0,4.4
VEN,2020-10-01,Venezuela,177,0,7.0,80,0,3.2,293,0,11.6,95,0,3.8,963,0,38.2,453,0,18.0,234,0,9.3,22,0,0.9,49,0,1.9,25,0,1.0,19,0,0.8,107,0,4.2,3,0,0.1
VEN,2020-10-02,Venezuela,247,39.5,5.4,62,-22.5,1.4,342,16.7,7.5,82,-13.7,1.8,2774,188.1,61.1,567,25.2,12.5,84,-64.1,1.9,32,45.5,0.7,58,18.4,1.3,27,8.0,0.6,28,47.4,0.6,199,86.0,4.4,37,1133.3,0.8
VEN,2020-10-03,Venezuela,123,-50.2,3.8,58,-6.5,1.8,231,-32.5,7.1,57,-30.5,1.8,1791,-35.4,55.2,486,-14.3,15.0,34,-59.5,1.0,14,-56.2,0.4,39,-32.8,1.2,16,-40.7,0.5,17,-39.3,0.5,355,78.4,10.9,22,-40.5,0.7
VEN,2020-10-04,Venezuela,124,0.8,5.2,70,20.7,2.9,221,-4.3,9.2,54,-5.3,2.2,1224,-31.7,51.0,399,-17.9,16.6,99,191.2,4.1,28,100.0,1.2,32,-17.9,1.3,10,-37.5,0.4,29,70.6,1.2,95,-73.2,4.0,17,-22.7,0.7
VEN,2020-10-05,Venezuela,395,218.5,12.0,83,18.6,2.5,285,29.0,8.6,73,35.2,2.2,1507,23.1,45.6,478,19.8,14.5,90,-9.1,2.7,57,103.6,1.7,91,184.4,2.8,34,240.0,1.0,23,-20.7,0.7,171,80.0,5.2,16,-5.9,0.5
VEN,2020-10-06,Venezuela,245,-38.0,9.3,89,7.2,3.4,200,-29.8,7.6,103,41.1,3.9,1126,-25.3,42.9,496,3.8,18.9,110,22.2,4.2,31,-45.6,1.2,92,1.1,3.5,16,-52.9,0.6,18,-21.7,0.7,83,-51.5,3.2,15,-6.2,0.6
VEN,2020-10-07,Venezuela,254,3.7,11.3,48,-46.1,2.1,214,7.0,9.5,84,-18.4,3.7,886,-21.3,39.5,446,-10.1,19.9,36,-67.3,1.6,36,16.1,1.6,57,-38.0,2.5,27,68.8,1.2,26,44.4,1.2,118,42.2,5.3,10,-33.3,0.4
VEN,2020-10-08,Venezuela,197,-22.4,9.1,39,-18.8,1.8,152,-29.0,7.0,86,2.4,4.0,979,10.5,45.0,424,-4.9,19.5,30,-16.7,1.4,24,-33.3,1.1,116,103.5,5.3,19,-29.6,0.9,23,-11.5,1.1,77,-34.7,3.5,9,-10.0,0.4
VEN,2020-10-09,Venezuela,276,40.1,13.7,53,35.9,2.6,144,-5.3,7.2,90,4.7,4.5,811,-17.2,40.3,353,-16.7,17.5,27,-10.0,1.3,17,-29.2,0.8,62,-46.6,3.1,30,57.9,1.5,25,8.7,1.2,120,55.8,6.0,4,-55.6,0.2
VEN,2020-10-10,Venezuela,195,-29.3,12.1,49,-7.5,3.0,151,4.9,9.4,67,-25.6,4.2,581,-28.4,36.1,308,-12.7,19.2,24,-11.1,1.5,13,-23.5,0.8,99,59.7,6.2,21,-30.0,1.3,20,-20.0,1.2,72,-40.0,4.5,8,100.0,0.5
VEN,2020-10-11,Venezuela,149,-23.6,6.4,68,38.8,2.9,189,25.2,8.2,62,-7.5,2.7,1181,103.3,51.1,345,12.0,14.9,26,8.3,1.1,10,-23.1,0.4,69,-30.3,3.0,23,9.5,1.0,25,25.0,1.1,106,47.2,4.6,59,637.5,2.6
VEN,2020-10-12,Venezuela,181,21.5,7.2,113,66.2,4.5,263,39.2,10.5,122,96.8,4.9,977,-17.3,39.0,533,54.5,21.3,50,92.3,2.0,15,50.0,0.6,78,13.0,3.1,37,60.9,1.5,22,-12.0,0.9,100,-5.7,4.0,14,-76.3,0.6
