id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-female-1,docs-male-1,docs-questions-1,docs-complaints-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-female-2,docs-male-2,docs-questions-2,docs-complaints-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-female-3,docs-male-3,docs-questions-3,docs-complaints-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-female-4,docs-male-4,docs-questions-4,docs-complaints-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-female-5,docs-male-5,docs-questions-5,docs-complaints-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-female-6,docs-male-6,docs-questions-6,docs-complaints-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-female-7,docs-male-7,docs-questions-7,docs-complaints-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-female-8,docs-male-8,docs-questions-8,docs-complaints-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-female-9,docs-male-9,docs-questions-9,docs-complaints-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-female-10,docs-male-10,docs-questions-10,docs-complaints-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-female-11,docs-male-11,docs-questions-11,docs-complaints-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-female-12,docs-male-12,docs-questions-12,docs-complaints-12,docs-13,docs-delta-percent-13,docs-percent-13,docs-female-13,docs-male-13,docs-questions-13,docs-complaints-13,docs-14,docs-delta-percent-14,docs-percent-14,docs-female-14,docs-male-14,docs-questions-14,docs-complaints-14
HND,2021-10-03,Honduras,21,-0.32,0.04,0,0,0,20,53,0.2,0.1,12,19,2,50,17,-0.15,0.03,0,0,3,15,5,0,0.01,0,0,0,5,289,-0.15,0.56,53,86,13,252,22,-0.45,0.04,0,0,4,17,10,0.67,0.02,0,0,0,9,10,-0.47,0.02,0,0,0,7,21,0,0.04,0,0,4,16,12,0.71,0.02,0,0,1,12,4,0.33,0.01,0,0,0,4,15,-0.58,0.03,0,0,1,15,32,0.19,0.06,0,0,1,30,6,1,0.01,0,0,1,3
HND,2021-10-04,Honduras,51,1.43,0.06,15,16,2,50,89,0.68,0.11,21,27,4,78,34,1,0.04,13,12,1,30,6,0.2,0.01,0,0,1,4,420,0.45,0.52,83,113,16,346,36,0.64,0.04,13,8,4,30,13,0.3,0.02,0,0,1,11,17,0.7,0.02,0,0,0,14,32,0.52,0.04,7,13,2,23,26,1.17,0.03,18,3,3,22,8,1,0.01,0,0,1,7,19,0.27,0.02,0,0,0,19,36,0.13,0.04,15,15,0,34,14,1.33,0.02,0,0,1,9
HND,2021-10-05,Honduras,19,-0.63,0.03,0,0,2,18,57,-0.36,0.09,18,17,1,54,23,-0.32,0.04,0,0,1,20,6,0,0.01,0,0,1,4,376,-0.1,0.58,70,99,15,319,29,-0.19,0.04,0,0,3,26,9,-0.31,0.01,0,0,1,8,19,0.12,0.03,0,0,2,15,37,0.16,0.06,0,0,2,29,9,-0.65,0.01,0,0,0,6,5,-0.37,0.01,0,0,0,4,8,-0.58,0.01,0,0,0,8,23,-0.36,0.04,0,0,1,19,26,0.86,0.04,0,0,4,20
HND,2021-10-06,Honduras,32,0.68,0.05,0,0,2,28,56,-0.02,0.08,19,19,2,50,38,0.65,0.05,10,17,5,27,11,0.83,0.02,0,0,1,9,401,0.07,0.57,81,130,16,345,33,0.14,0.05,0,0,0,31,9,0,0.01,0,0,1,7,12,-0.37,0.02,0,0,0,11,45,0.22,0.06,0,0,1,37,18,1,0.03,0,0,0,14,5,0,0.01,0,0,0,5,9,0.13,0.01,0,0,1,7,19,-0.17,0.03,0,0,1,16,15,-0.42,0.02,0,0,1,13
HND,2021-10-07,Honduras,29,-0.09,0.05,0,0,1,29,50,-0.11,0.09,18,14,0,42,14,-0.63,0.03,0,0,0,14,6,-0.45,0.01,0,0,1,4,290,-0.28,0.54,46,108,14,256,37,0.12,0.07,9,17,3,30,2,-0.78,0,0,0,1,1,19,0.58,0.04,0,0,2,16,38,-0.16,0.07,10,11,2,32,11,-0.39,0.02,0,0,1,8,6,0.2,0.01,0,0,0,5,9,0,0.02,0,0,0,9,16,-0.16,0.03,0,0,1,15,6,-0.6,0.01,0,0,2,5
HND,2021-10-08,Honduras,28,-0.03,0.06,0,0,3,24,49,-0.02,0.11,9,18,2,44,26,0.86,0.06,0,0,4,20,3,-0.5,0.01,0,0,1,3,234,-0.19,0.53,50,69,11,203,22,-0.41,0.05,0,0,0,18,3,0.5,0.01,0,0,0,1,6,-0.68,0.01,0,0,0,4,26,-0.32,0.06,0,0,1,23,14,0.27,0.03,0,0,3,13,8,0.33,0.02,0,0,1,8,2,-0.78,0,0,0,0,2,12,-0.25,0.03,0,0,1,12,5,-0.17,0.01,0,0,0,3
HND,2021-10-09,Honduras,34,0.21,0.08,8,18,4,32,34,-0.31,0.08,8,16,3,32,22,-0.15,0.05,0,0,3,17,4,0.33,0.01,0,0,1,4,211,-0.1,0.5,37,88,4,178,25,0.14,0.06,0,0,1,21,3,0,0.01,0,0,0,3,6,0,0.01,0,0,0,5,26,0,0.06,0,0,3,22,11,-0.21,0.03,0,0,0,10,3,-0.62,0.01,0,0,0,2,7,2.5,0.02,0,0,0,5,35,1.92,0.08,6,14,1,29,3,-0.4,0.01,0,0,0,1
HND,2021-10-10,Honduras,20,-0.41,0.04,0,0,2,18,41,0.21,0.08,11,15,1,35,17,-0.23,0.03,0,0,3,15,3,-0.25,0.01,0,0,0,1,239,0.13,0.48,49,89,10,206,33,0.32,0.07,10,11,4,31,5,0.67,0.01,0,0,1,4,16,1.67,0.03,0,0,1,12,19,-0.27,0.04,0,0,0,17,66,5,0.13,29,18,1,46,5,0.67,0.01,0,0,0,5,3,-0.57,0.01,0,0,0,3,30,-0.14,0.06,0,0,1,28,5,0.67,0.01,0,0,0,4
HND,2021-10-11,Honduras,32,0.6,0.05,0,0,2,26,53,0.29,0.08,14,15,2,51,46,1.71,0.07,8,23,5,39,4,0.33,0.01,0,0,0,4,391,0.64,0.56,55,108,17,337,20,-0.39,0.03,0,0,0,16,7,0.4,0.01,0,0,1,5,17,0.06,0.02,0,0,0,10,31,0.63,0.04,0,0,4,27,68,0.03,0.1,23,22,0,57,5,0,0.01,0,0,1,4,2,-0.33,0,0,0,0,2,16,-0.47,0.02,0,0,0,15,6,0.2,0.01,0,0,1,3
HND,2021-10-12,Honduras,57,0.78,0.07,11,20,3,55,71,0.34,0.09,24,24,4,66,35,-0.24,0.04,15,8,3,28,8,1,0.01,0,0,2,6,484,0.24,0.59,82,129,25,420,18,-0.1,0.02,0,0,1,12,9,0.29,0.01,0,0,0,9,38,1.24,0.05,0,0,2,29,51,0.65,0.06,16,12,2,40,14,-0.79,0.02,0,0,0,14,5,0,0.01,0,0,1,5,4,1,0,0,0,0,4,26,0.63,0.03,0,0,0,24,3,-0.5,0,0,0,0,3
HND,2021-10-13,Honduras,46,-0.19,0.06,6,23,1,42,103,0.45,0.13,33,35,5,94,20,-0.43,0.03,0,0,1,15,4,-0.5,0.01,0,0,0,4,414,-0.14,0.52,87,106,21,363,39,1.17,0.05,13,19,1,28,11,0.22,0.01,0,0,2,9,27,-0.29,0.03,0,0,1,23,45,-0.12,0.06,17,15,2,36,22,0.57,0.03,0,0,3,17,5,0,0.01,0,0,1,5,4,0,0.01,0,0,0,4,51,0.96,0.06,11,10,0,43,8,1.67,0.01,0,0,1,5
HND,2021-10-14,Honduras,38,-0.17,0.05,6,23,3,31,92,-0.11,0.11,28,36,4,85,50,1.5,0.06,8,21,8,37,4,0,0,0,0,2,4,425,0.03,0.53,88,138,23,374,27,-0.31,0.03,0,0,1,22,13,0.18,0.02,0,0,0,11,23,-0.15,0.03,0,0,1,17,45,0,0.06,12,17,1,39,36,0.64,0.04,11,13,7,29,14,1.8,0.02,0,0,0,11,7,0.75,0.01,0,0,0,6,28,-0.45,0.03,0,0,1,19,5,-0.37,0.01,0,0,1,3
HND,2021-10-15,Honduras,29,-0.24,0.04,0,0,3,27,63,-0.32,0.09,20,20,5,54,30,-0.4,0.05,0,0,4,24,8,1,0.01,0,0,0,7,359,-0.16,0.54,82,76,19,304,26,-0.04,0.04,0,0,1,22,4,-0.69,0.01,0,0,0,4,28,0.22,0.04,0,0,1,24,48,0.07,0.07,7,18,5,34,15,-0.58,0.02,0,0,0,13,11,-0.21,0.02,0,0,1,9,11,0.57,0.02,0,0,2,11,28,0,0.04,0,0,0,25,4,-0.2,0.01,0,0,1,4
HND,2021-10-16,Honduras,28,-0.03,0.05,0,0,4,25,77,0.22,0.14,24,22,8,67,16,-0.47,0.03,0,0,1,15,5,-0.37,0.01,0,0,1,5,299,-0.17,0.54,56,104,23,246,24,-0.08,0.04,0,0,1,16,8,1,0.01,0,0,0,5,24,-0.14,0.04,0,0,1,20,39,-0.19,0.07,12,11,6,31,7,-0.53,0.01,0,0,1,7,4,-0.64,0.01,0,0,0,3,5,-0.55,0.01,0,0,0,4,15,-0.46,0.03,0,0,1,15,4,0,0.01,0,0,1,3
HND,2021-10-17,Honduras,15,-0.46,0.04,0,0,2,15,33,-0.57,0.09,9,11,6,25,16,0,0.04,0,0,2,13,9,0.8,0.02,0,0,1,8,213,-0.29,0.56,39,82,8,188,21,-0.12,0.06,0,0,2,19,9,0.13,0.02,0,0,0,9,8,-0.67,0.02,0,0,0,8,22,-0.44,0.06,0,0,0,16,12,0.71,0.03,0,0,0,11,4,0,0.01,0,0,0,4,5,0,0.01,0,0,0,5,8,-0.47,0.02,0,0,0,8,6,0.5,0.02,0,0,0,4
HND,2021-10-18,Honduras,42,1.8,0.06,5,16,4,38,70,1.12,0.1,19,22,8,68,34,1.13,0.05,9,11,3,26,5,-0.44,0.01,0,0,0,4,424,0.99,0.59,79,96,19,375,34,0.62,0.05,10,10,1,25,7,-0.22,0.01,0,0,0,6,34,3.25,0.05,0,0,2,28,28,0.27,0.04,0,0,4,24,8,-0.33,0.01,0,0,0,6,5,0.25,0.01,0,0,0,5,3,-0.4,0,0,0,0,2,15,0.88,0.02,0,0,0,14,5,-0.17,0.01,0,0,0,2
HND,2021-10-19,Honduras,71,0.69,0.1,2,20,6,65,62,-0.11,0.09,11,21,5,56,25,-0.26,0.03,0,0,2,20,4,-0.2,0.01,0,0,1,3,410,-0.03,0.57,79,100,10,354,18,-0.47,0.02,0,0,1,15,14,1,0.02,0,0,2,12,20,-0.41,0.03,0,0,1,15,36,0.29,0.05,13,10,2,34,15,0.88,0.02,0,0,0,13,10,1,0.01,0,0,1,7,8,1.67,0.01,0,0,0,6,25,0.67,0.03,0,0,0,23,5,0,0.01,0,0,1,4
HND,2021-10-20,Honduras,43,-0.39,0.07,0,0,2,39,66,0.06,0.1,23,20,2,59,27,0.08,0.04,0,0,1,23,13,2.25,0.02,0,0,1,10,357,-0.13,0.54,65,76,16,302,34,0.89,0.05,9,11,2,26,6,-0.57,0.01,0,0,1,5,23,0.15,0.03,0,0,0,17,43,0.19,0.07,0,0,1,35,9,-0.4,0.01,0,0,0,7,7,-0.3,0.01,0,0,0,4,3,-0.62,0,0,0,1,2,19,-0.24,0.03,0,0,1,18,8,0.6,0.01,0,0,0,7
HND,2021-10-21,Honduras,25,-0.42,0.04,0,0,0,22,52,-0.21,0.07,17,19,1,45,23,-0.15,0.03,0,0,3,20,7,-0.46,0.01,0,0,0,7,414,0.16,0.58,72,110,25,361,35,0.03,0.05,16,11,4,26,7,0.17,0.01,0,0,0,6,36,0.57,0.05,0,0,2,27,57,0.33,0.08,20,20,8,45,17,0.89,0.02,0,0,0,15,9,0.29,0.01,0,0,2,7,5,0.67,0.01,0,0,0,2,18,-0.05,0.03,0,0,1,14,6,-0.25,0.01,0,0,0,6
HND,2021-10-22,Honduras,50,1,0.07,5,17,2,48,62,0.19,0.09,15,28,0,60,38,0.65,0.05,10,16,1,34,3,-0.57,0,0,0,0,3,409,-0.01,0.58,75,119,18,366,31,-0.11,0.04,12,9,5,22,4,-0.43,0.01,0,0,0,3,20,-0.44,0.03,0,0,0,16,35,-0.39,0.05,0,0,0,27,17,0,0.02,0,0,0,10,9,0,0.01,0,0,1,4,7,0.4,0.01,0,0,0,7,18,0,0.03,0,0,2,17,3,-0.5,0,0,0,1,2
HND,2021-10-23,Honduras,51,0.02,0.08,8,32,4,50,51,-0.18,0.08,18,19,3,49,28,-0.26,0.05,0,0,1,26,2,-0.33,0,0,0,0,2,369,-0.1,0.6,87,131,18,328,25,-0.19,0.04,0,0,2,18,3,-0.25,0,0,0,0,3,19,-0.05,0.03,0,0,0,14,21,-0.4,0.03,0,0,1,18,10,-0.41,0.02,0,0,0,9,7,-0.22,0.01,0,0,3,6,4,-0.43,0.01,0,0,0,4,18,0,0.03,0,0,0,15,4,0.33,0.01,0,0,0,2
HND,2021-10-24,Honduras,17,-0.67,0.04,0,0,0,16,56,0.1,0.13,21,21,5,54,14,-0.5,0.03,0,0,2,13,2,0,0,0,0,0,1,258,-0.3,0.59,58,75,8,228,23,-0.08,0.05,0,0,1,20,7,1.33,0.02,0,0,1,5,7,-0.63,0.02,0,0,0,6,27,0.29,0.06,0,0,3,23,11,0.1,0.02,0,0,0,10,4,-0.43,0.01,0,0,0,3,5,0.25,0.01,0,0,0,3,6,-0.67,0.01,0,0,1,6,4,0,0.01,0,0,0,3
HND,2021-10-25,Honduras,33,0.94,0.05,6,14,1,31,59,0.05,0.08,20,22,7,55,26,0.86,0.04,0,0,1,23,3,0.5,0,0,0,0,3,434,0.68,0.61,87,112,20,386,29,0.26,0.04,13,8,1,23,10,0.43,0.01,0,0,1,8,20,1.86,0.03,0,0,1,17,38,0.41,0.05,0,0,0,33,14,0.27,0.02,0,0,2,13,12,2,0.02,0,0,2,11,3,-0.4,0,0,0,0,3,23,2.83,0.03,0,0,0,21,6,0.5,0.01,0,0,1,5
HND,2021-10-26,Honduras,44,0.33,0.06,0,0,1,42,60,0.02,0.08,20,24,4,51,31,0.19,0.04,4,17,5,28,3,0,0,0,0,0,3,437,0.01,0.58,87,105,22,377,31,0.07,0.04,13,10,2,24,7,-0.3,0.01,0,0,1,5,32,0.6,0.04,0,0,1,22,43,0.13,0.06,0,0,3,35,14,0,0.02,0,0,0,12,10,-0.17,0.01,0,0,1,9,4,0.33,0.01,0,0,0,4,33,0.43,0.04,0,0,1,31,8,0.33,0.01,0,0,3,6
HND,2021-10-27,Honduras,34,-0.23,0.04,0,0,0,32,69,0.15,0.08,20,22,4,62,35,0.13,0.04,0,0,3,29,6,1,0.01,0,0,3,4,518,0.19,0.6,118,137,24,453,49,0.58,0.06,11,16,3,39,11,0.57,0.01,0,0,0,8,28,-0.12,0.03,0,0,1,21,59,0.37,0.07,15,25,3,48,12,-0.14,0.01,0,0,0,9,11,0.1,0.01,0,0,0,9,2,-0.5,0,0,0,0,2,21,-0.36,0.02,0,0,0,21,14,0.75,0.02,0,0,0,13
JAM,2021-10-01,Jamaica,24,0,0.03,0,0,1,22,134,0,0.17,49,34,16,103,20,0,0.02,0,0,1,12,7,0,0.01,0,0,0,4,339,0,0.42,87,112,48,226,30,0,0.04,0,0,2,19,20,0,0.02,0,0,3,16,26,0,0.03,0,0,1,18,137,0,0.17,38,36,19,97,26,0,0.03,0,0,0,16,2,0,0,0,0,0,1,10,0,0.01,0,0,2,4,21,0,0.03,0,0,0,12,12,0,0.01,0,0,1,6
JAM,2021-10-02,Jamaica,21,-0.12,0.03,0,0,3,16,127,-0.05,0.2,47,31,18,86,13,-0.35,0.02,0,0,2,7,6,-0.14,0.01,0,0,1,5,236,-0.3,0.37,51,68,39,152,32,0.07,0.05,9,14,6,17,16,-0.2,0.03,0,0,3,13,19,-0.27,0.03,0,0,1,11,118,-0.14,0.19,45,25,6,88,11,-0.58,0.02,0,0,1,9,6,2,0.01,0,0,0,3,13,0.3,0.02,0,0,0,8,15,-0.29,0.02,0,0,2,10,3,-0.75,0,0,0,0,2
JAM,2021-10-03,Jamaica,39,0.86,0.06,9,16,5,30,119,-0.06,0.17,40,35,15,85,15,0.15,0.02,0,0,0,8,6,0,0.01,0,0,1,3,296,0.25,0.42,77,92,53,183,27,-0.16,0.04,0,0,2,15,13,-0.19,0.02,0,0,2,9,21,0.11,0.03,0,0,3,11,117,-0.01,0.17,36,25,16,77,17,0.55,0.02,0,0,3,15,3,-0.5,0,0,0,0,2,12,-0.08,0.02,0,0,1,3,18,0.2,0.03,0,0,2,11,5,0.67,0.01,0,0,0,4
JAM,2021-10-04,Jamaica,39,0,0.04,12,11,4,26,160,0.34,0.17,58,37,13,115,22,0.47,0.02,0,0,5,11,6,0,0.01,0,0,0,3,327,0.1,0.34,83,104,51,217,40,0.48,0.04,8,14,3,25,16,0.23,0.02,0,0,4,12,52,1.48,0.05,0,0,3,26,190,0.62,0.2,73,44,27,130,41,1.41,0.04,0,0,3,30,6,1,0.01,0,0,1,4,16,0.33,0.02,0,0,2,8,23,0.28,0.02,0,0,4,13,13,1.6,0.01,0,0,4,7
JAM,2021-10-05,Jamaica,35,-0.1,0.04,0,0,8,26,145,-0.09,0.15,44,40,20,102,32,0.45,0.03,9,14,5,20,6,0,0.01,0,0,0,4,293,-0.1,0.3,68,76,33,205,38,-0.05,0.04,0,0,8,20,17,0.06,0.02,0,0,2,12,35,-0.33,0.04,0,0,3,20,272,0.43,0.28,112,49,25,165,41,0,0.04,12,10,2,31,9,0.5,0.01,0,0,0,5,25,0.56,0.03,0,0,2,14,12,-0.48,0.01,0,0,1,9,8,-0.38,0.01,0,0,0,6
JAM,2021-10-06,Jamaica,32,-0.09,0.03,10,10,5,26,186,0.28,0.17,66,37,16,129,29,-0.09,0.03,0,0,5,17,10,0.67,0.01,0,0,2,4,378,0.29,0.35,95,124,48,246,42,0.11,0.04,8,14,9,28,19,0.12,0.02,0,0,0,12,51,0.46,0.05,11,15,8,32,240,-0.12,0.22,95,54,16,154,28,-0.32,0.03,0,0,4,20,9,0,0.01,0,0,1,5,20,-0.2,0.02,0,0,3,15,24,1,0.02,0,0,3,15,7,-0.12,0.01,0,0,1,6
JAM,2021-10-07,Jamaica,35,0.09,0.03,0,0,11,26,145,-0.22,0.13,60,37,19,102,37,0.28,0.03,0,0,6,22,11,0.1,0.01,0,0,1,9,453,0.2,0.4,135,115,63,303,38,-0.1,0.03,16,12,8,24,16,-0.16,0.01,0,0,0,13,36,-0.29,0.03,8,13,4,22,223,-0.07,0.19,86,44,21,143,43,0.54,0.04,14,8,7,27,4,-0.56,0,0,0,0,2,58,1.9,0.05,21,12,4,10,34,0.42,0.03,0,0,4,24,13,0.86,0.01,0,0,0,10
JAM,2021-10-08,Jamaica,38,0.09,0.04,0,0,7,29,148,0.02,0.15,59,35,12,109,24,-0.35,0.02,0,0,6,15,9,-0.18,0.01,0,0,1,6,341,-0.25,0.35,82,87,40,240,33,-0.13,0.03,0,0,7,20,19,0.19,0.02,0,0,4,14,38,0.06,0.04,0,0,2,26,239,0.07,0.24,83,46,36,148,45,0.05,0.05,10,12,5,30,6,0.5,0.01,0,0,1,5,15,-0.74,0.02,0,0,3,9,21,-0.38,0.02,0,0,2,16,12,-0.08,0.01,0,0,2,6
JAM,2021-10-09,Jamaica,25,-0.34,0.03,0,0,4,22,142,-0.04,0.18,56,34,17,102,26,0.08,0.03,0,0,6,11,4,-0.56,0.01,0,0,1,3,280,-0.18,0.36,74,81,37,186,36,0.09,0.05,8,13,3,18,19,0,0.02,0,0,0,13,19,-0.5,0.02,0,0,3,10,136,-0.43,0.18,44,28,17,85,39,-0.13,0.05,13,9,8,23,7,0.17,0.01,0,0,0,2,16,0.07,0.02,0,0,0,8,12,-0.43,0.02,0,0,2,5,8,-0.33,0.01,0,0,2,3
JAM,2021-10-10,Jamaica,40,0.6,0.04,6,20,6,28,148,0.04,0.15,52,38,20,113,25,-0.04,0.02,0,0,5,12,5,0.25,0,0,0,1,4,381,0.36,0.37,99,104,55,237,28,-0.22,0.03,0,0,3,18,8,-0.58,0.01,0,0,0,6,27,0.42,0.03,0,0,4,15,123,-0.1,0.12,49,28,22,81,184,3.72,0.18,51,41,11,114,7,0,0.01,0,0,0,5,18,0.13,0.02,0,0,1,10,19,0.58,0.02,0,0,2,14,6,-0.25,0.01,0,0,0,2
JAM,2021-10-11,Jamaica,29,-0.27,0.03,0,0,4,26,179,0.21,0.18,60,35,22,126,25,0,0.03,0,0,3,12,9,0.8,0.01,0,0,0,5,336,-0.12,0.35,86,113,51,230,36,0.29,0.04,14,7,5,25,17,1.13,0.02,0,0,2,15,40,0.48,0.04,10,10,5,27,152,0.24,0.16,54,30,19,101,82,-0.55,0.08,24,28,5,48,7,0,0.01,0,0,0,2,22,0.22,0.02,0,0,6,11,19,0,0.02,0,0,0,12,15,1.5,0.02,0,0,1,8
JAM,2021-10-12,Jamaica,41,0.41,0.04,12,13,3,31,140,-0.22,0.15,49,43,16,95,25,0,0.03,0,0,4,12,6,-0.33,0.01,0,0,2,3,333,-0.01,0.36,80,118,40,237,35,-0.03,0.04,0,0,6,23,11,-0.35,0.01,0,0,1,8,38,-0.05,0.04,0,0,1,26,183,0.2,0.2,58,49,24,125,56,-0.32,0.06,15,16,7,44,4,-0.43,0,0,0,0,2,21,-0.05,0.02,0,0,1,13,23,0.21,0.02,0,0,2,13,12,-0.2,0.01,0,0,1,10
JAM,2021-10-13,Jamaica,28,-0.32,0.03,0,0,5,16,142,0.01,0.14,46,41,25,99,39,0.56,0.04,10,10,4,21,26,3.33,0.03,0,0,5,13,342,0.03,0.35,91,87,44,219,36,0.03,0.04,0,0,6,17,17,0.55,0.02,0,0,1,15,36,-0.05,0.04,0,0,5,25,215,0.17,0.22,62,59,31,125,48,-0.14,0.05,14,11,3,26,7,0.75,0.01,0,0,2,3,23,0.1,0.02,0,0,1,12,23,0,0.02,0,0,1,14,4,-0.67,0,0,0,0,3
JAM,2021-10-14,Jamaica,41,0.46,0.04,15,14,8,31,131,-0.08,0.14,45,29,9,100,32,-0.18,0.03,0,0,4,26,12,-0.54,0.01,0,0,4,5,367,0.07,0.38,97,99,68,249,33,-0.08,0.03,0,0,4,17,21,0.24,0.02,0,0,2,16,41,0.14,0.04,6,15,6,23,187,-0.13,0.19,64,42,22,122,31,-0.35,0.03,0,0,6,19,12,0.71,0.01,0,0,1,9,20,-0.13,0.02,0,0,2,10,22,-0.04,0.02,0,0,3,11,9,1.25,0.01,0,0,1,6
JAM,2021-10-15,Jamaica,38,-0.07,0.03,13,7,5,27,147,0.12,0.13,56,33,17,108,30,-0.06,0.03,0,0,2,12,9,-0.25,0.01,0,0,5,3,432,0.18,0.39,91,139,77,276,30,-0.09,0.03,0,0,2,15,17,-0.19,0.02,0,0,1,12,39,-0.05,0.04,0,0,4,25,185,-0.01,0.17,60,52,20,130,32,0.03,0.03,0,0,3,26,5,-0.58,0,0,0,0,4,90,3.5,0.08,28,36,5,12,35,0.59,0.03,0,0,5,26,11,0.22,0.01,0,0,1,9
JAM,2021-10-16,Jamaica,42,0.11,0.04,12,13,9,32,132,-0.1,0.14,48,27,10,97,15,-0.5,0.02,0,0,2,10,7,-0.22,0.01,0,0,1,5,420,-0.03,0.43,107,120,57,309,25,-0.17,0.03,0,0,6,16,22,0.29,0.02,0,0,2,18,30,-0.23,0.03,0,0,3,19,173,-0.06,0.18,55,50,16,123,31,-0.03,0.03,0,0,2,21,5,0,0.01,0,0,0,3,22,-0.76,0.02,0,0,1,12,44,0.26,0.05,0,0,6,29,9,-0.18,0.01,0,0,3,5
JAM,2021-10-17,Jamaica,74,0.76,0.08,18,32,11,60,115,-0.13,0.13,49,26,14,78,18,0.2,0.02,0,0,3,9,11,0.57,0.01,0,0,0,10,360,-0.14,0.39,114,106,53,225,36,0.44,0.04,0,0,3,17,21,-0.05,0.02,0,0,2,17,35,0.17,0.04,0,0,4,25,152,-0.12,0.17,62,39,18,98,40,0.29,0.04,12,10,4,32,6,0.2,0.01,0,0,0,3,9,-0.59,0.01,0,0,0,5,24,-0.45,0.03,0,0,3,20,14,0.56,0.02,0,0,4,8
JAM,2021-10-18,Jamaica,49,-0.34,0.05,12,15,8,37,134,0.17,0.13,47,32,16,101,35,0.94,0.04,16,10,4,19,12,0.09,0.01,0,0,2,5,406,0.13,0.41,98,123,45,270,35,-0.03,0.04,0,0,9,19,18,-0.14,0.02,0,0,1,11,30,-0.14,0.03,0,0,3,20,189,0.24,0.19,73,37,21,110,29,-0.27,0.03,0,0,4,20,7,0.17,0.01,0,0,0,5,23,1.56,0.02,0,0,3,15,17,-0.29,0.02,0,0,3,12,15,0.07,0.02,0,0,1,8
JAM,2021-10-19,Jamaica,34,-0.31,0.04,0,0,7,25,104,-0.22,0.13,32,21,8,80,20,-0.43,0.02,0,0,0,14,13,0.08,0.02,0,0,1,8,322,-0.21,0.4,85,76,33,190,56,0.6,0.07,9,34,1,31,23,0.28,0.03,0,0,2,16,28,-0.07,0.03,0,0,2,17,132,-0.3,0.16,42,31,9,94,32,0.1,0.04,0,0,7,21,7,0,0.01,0,0,0,5,14,-0.39,0.02,0,0,1,5,19,0.12,0.02,0,0,3,8,8,-0.47,0.01,0,0,0,6
JAM,2021-10-20,Jamaica,37,0.09,0.04,0,0,4,30,122,0.17,0.13,36,35,10,87,34,0.7,0.04,0,0,3,25,14,0.08,0.02,0,0,3,7,345,0.07,0.38,77,95,57,232,35,-0.37,0.04,0,0,8,22,26,0.13,0.03,0,0,2,22,35,0.25,0.04,0,0,6,21,158,0.2,0.17,60,33,16,107,35,0.09,0.04,0,0,4,29,13,0.86,0.01,0,0,0,9,19,0.36,0.02,0,0,2,14,24,0.26,0.03,0,0,4,13,8,0,0.01,0,0,2,4
JAM,2021-10-21,Jamaica,40,0.08,0.04,0,0,3,29,150,0.23,0.17,49,39,18,103,37,0.09,0.04,11,11,9,23,6,-0.57,0.01,0,0,2,4,301,-0.13,0.34,82,67,39,198,27,-0.23,0.03,0,0,3,17,27,0.04,0.03,0,0,1,19,24,-0.31,0.03,0,0,4,15,196,0.24,0.22,72,49,27,137,29,-0.17,0.03,0,0,3,20,4,-0.69,0,0,0,0,1,19,0,0.02,0,0,1,12,18,-0.25,0.02,0,0,2,11,11,0.38,0.01,0,0,1,9
JAM,2021-10-22,Jamaica,37,-0.07,0.04,14,9,6,28,150,0,0.16,59,35,12,108,21,-0.43,0.02,0,0,2,16,8,0.33,0.01,0,0,0,6,349,0.16,0.37,78,102,45,244,23,-0.15,0.02,0,0,5,8,11,-0.59,0.01,0,0,0,9,35,0.46,0.04,0,0,8,23,209,0.07,0.22,62,69,24,140,40,0.38,0.04,11,14,3,22,10,1.5,0.01,0,0,3,7,12,-0.37,0.01,0,0,0,6,32,0.78,0.03,0,0,5,20,14,0.27,0.01,0,0,2,8
JAM,2021-10-23,Jamaica,33,-0.11,0.05,15,6,1,28,161,0.07,0.22,67,32,22,121,17,-0.19,0.02,0,0,2,9,9,0.13,0.01,0,0,3,4,241,-0.31,0.34,66,66,31,160,20,-0.13,0.03,0,0,5,13,15,0.36,0.02,0,0,2,11,25,-0.29,0.03,0,0,4,16,122,-0.42,0.17,40,39,11,78,27,-0.32,0.04,0,0,2,18,9,-0.1,0.01,0,0,1,3,10,-0.17,0.01,0,0,3,6,24,-0.25,0.03,0,0,1,18,6,-0.57,0.01,0,0,3,3
JAM,2021-10-24,Jamaica,54,0.64,0.07,22,12,3,39,134,-0.17,0.17,44,40,20,95,42,1.47,0.05,9,13,11,25,2,-0.78,0,0,0,0,2,262,0.09,0.34,70,60,31,178,29,0.45,0.04,0,0,4,17,22,0.47,0.03,0,0,1,13,25,0,0.03,0,0,5,18,127,0.04,0.16,39,27,12,91,34,0.26,0.04,0,0,2,23,2,-0.78,0,0,0,0,2,15,0.5,0.02,0,0,2,11,20,-0.17,0.03,0,0,1,10,3,-0.5,0,0,0,0,2
