id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13,docs-14,docs-delta-docs-percent-14,docs-percent-14
CRI,2020-11-10,Costa Rica,52,-8.8,6.2,103,33.8,12.4,86,28.4,10.3,40,100.0,4.8,178,-5.8,21.4,70,-9.1,8.4,25,8.7,3.0,55,41.0,6.6,98,32.4,11.8,36,-5.3,4.3,15,7.1,1.8,15,114.3,1.8,31,47.6,3.7,29,16.0,3.5
CRI,2020-11-11,Costa Rica,40,-23.1,4.6,102,-1.0,11.8,128,48.8,14.8,52,30.0,6.0,152,-14.6,17.6,77,10.0,8.9,20,-20.0,2.3,63,14.5,7.3,104,6.1,12.0,30,-16.7,3.5,16,6.7,1.8,17,13.3,2.0,40,29.0,4.6,24,-17.2,2.8
CRI,2020-11-12,Costa Rica,90,125.0,9.3,96,-5.9,9.9,138,7.8,14.2,60,15.4,6.2,220,44.7,22.7,71,-7.8,7.3,31,55.0,3.2,70,11.1,7.2,81,-22.1,8.4,29,-3.3,3.0,13,-18.8,1.3,8,-52.9,0.8,31,-22.5,3.2,31,29.2,3.2
CRI,2020-11-13,Costa Rica,108,20.0,12.9,86,-10.4,10.3,72,-47.8,8.6,41,-31.7,4.9,180,-18.2,21.6,71,0.0,8.5,28,-9.7,3.4,60,-14.3,7.2,93,14.8,11.1,26,-10.3,3.1,9,-30.8,1.1,6,-25.0,0.7,29,-6.5,3.5,26,-16.1,3.1
CRI,2020-11-14,Costa Rica,65,-39.8,10.3,69,-19.8,10.9,40,-44.4,6.3,32,-22.0,5.1,160,-11.1,25.4,65,-8.5,10.3,17,-39.3,2.7,38,-36.7,6.0,65,-30.1,10.3,26,0.0,4.1,7,-22.2,1.1,2,-66.7,0.3,24,-17.2,3.8,21,-19.2,3.3
CRI,2020-11-15,Costa Rica,55,-15.4,9.4,77,11.6,13.2,27,-32.5,4.6,24,-25.0,4.1,144,-10.0,24.7,73,12.3,12.5,24,41.2,4.1,34,-10.5,5.8,38,-41.5,6.5,29,11.5,5.0,8,14.3,1.4,7,250.0,1.2,21,-12.5,3.6,22,4.8,3.8
CRI,2020-11-16,Costa Rica,66,20.0,9.0,77,0.0,10.5,69,155.6,9.4,34,41.7,4.6,157,9.0,21.4,66,-9.6,9.0,25,4.2,3.4,54,58.8,7.4,76,100.0,10.4,33,13.8,4.5,20,150.0,2.7,11,57.1,1.5,21,0.0,2.9,24,9.1,3.3
CRI,2020-11-17,Costa Rica,81,22.7,11.3,90,16.9,12.6,58,-15.9,8.1,39,14.7,5.5,128,-18.5,17.9,78,18.2,10.9,30,20.0,4.2,41,-24.1,5.7,60,-21.1,8.4,38,15.2,5.3,12,-40.0,1.7,15,36.4,2.1,24,14.3,3.4,21,-12.5,2.9
CRI,2020-11-18,Costa Rica,121,49.4,9.9,90,0.0,7.4,152,162.1,12.4,103,164.1,8.4,354,176.6,29.0,99,26.9,8.1,31,3.3,2.5,53,29.3,4.3,91,51.7,7.4,40,5.3,3.3,15,25.0,1.2,12,-20.0,1.0,33,37.5,2.7,28,33.3,2.3
CRI,2020-11-19,Costa Rica,80,-33.9,7.9,107,18.9,10.5,104,-31.6,10.2,88,-14.6,8.6,178,-49.7,17.5,189,90.9,18.6,21,-32.3,2.1,54,1.9,5.3,85,-6.6,8.3,40,0.0,3.9,15,0.0,1.5,9,-25.0,0.9,35,6.1,3.4,13,-53.6,1.3
CRI,2020-11-20,Costa Rica,62,-22.5,7.3,103,-3.7,12.1,103,-1.0,12.1,83,-5.7,9.8,179,0.6,21.1,62,-67.2,7.3,16,-23.8,1.9,40,-25.9,4.7,95,11.8,11.2,31,-22.5,3.7,13,-13.3,1.5,18,100.0,2.1,27,-22.9,3.2,17,30.8,2.0
CRI,2020-11-21,Costa Rica,64,3.2,10.9,84,-18.4,14.4,61,-40.8,10.4,25,-69.9,4.3,127,-29.1,21.7,59,-4.8,10.1,20,25.0,3.4,30,-25.0,5.1,39,-58.9,6.7,16,-48.4,2.7,10,-23.1,1.7,5,-72.2,0.9,30,11.1,5.1,15,-11.8,2.6
CRI,2020-11-22,Costa Rica,40,-37.5,7.9,71,-15.5,14.0,43,-29.5,8.5,21,-16.0,4.2,125,-1.6,24.7,58,-1.7,11.5,12,-40.0,2.4,24,-20.0,4.7,54,38.5,10.7,19,18.8,3.8,7,-30.0,1.4,4,-20.0,0.8,15,-50.0,3.0,13,-13.3,2.6
CRI,2020-11-23,Costa Rica,77,92.5,8.5,107,50.7,11.8,70,62.8,7.7,38,81.0,4.2,288,130.4,31.7,96,65.5,10.6,21,75.0,2.3,47,95.8,5.2,76,40.7,8.4,32,68.4,3.5,13,85.7,1.4,7,75.0,0.8,24,60.0,2.6,12,-7.7,1.3
CRI,2020-11-24,Costa Rica,63,-18.2,8.1,88,-17.8,11.3,62,-11.4,8.0,43,13.2,5.5,177,-38.5,22.7,94,-2.1,12.1,25,19.0,3.2,47,0.0,6.0,87,14.5,11.2,27,-15.6,3.5,14,7.7,1.8,5,-28.6,0.6,27,12.5,3.5,20,66.7,2.6
CRI,2020-11-25,Costa Rica,62,-1.6,8.2,108,22.7,14.3,62,0.0,8.2,36,-16.3,4.8,144,-18.6,19.0,74,-21.3,9.8,27,8.0,3.6,44,-6.4,5.8,109,25.3,14.4,31,14.8,4.1,17,21.4,2.2,4,-20.0,0.5,29,7.4,3.8,10,-50.0,1.3
CRI,2020-11-26,Costa Rica,78,25.8,9.7,98,-9.3,12.2,59,-4.8,7.3,30,-16.7,3.7,234,62.5,29.1,63,-14.9,7.8,21,-22.2,2.6,51,15.9,6.4,78,-28.4,9.7,29,-6.5,3.6,17,0.0,2.1,3,-25.0,0.4,27,-6.9,3.4,15,50.0,1.9
CRI,2020-11-27,Costa Rica,73,-6.4,10.8,83,-15.3,12.3,45,-23.7,6.7,22,-26.7,3.3,157,-32.9,23.3,82,30.2,12.2,17,-19.0,2.5,49,-3.9,7.3,54,-30.8,8.0,34,17.2,5.0,15,-11.8,2.2,4,33.3,0.6,27,0.0,4.0,12,-20.0,1.8
CRI,2020-11-28,Costa Rica,34,-53.4,6.6,62,-25.3,12.1,28,-37.8,5.4,12,-45.5,2.3,131,-16.6,25.5,64,-22.0,12.5,24,41.2,4.7,35,-28.6,6.8,46,-14.8,8.9,25,-26.5,4.9,9,-40.0,1.8,10,150.0,1.9,19,-29.6,3.7,15,25.0,2.9
CRI,2020-11-29,Costa Rica,50,47.1,8.5,90,45.2,15.4,30,7.1,5.1,16,33.3,2.7,89,-32.1,15.2,162,153.1,27.7,13,-45.8,2.2,33,-5.7,5.6,33,-28.3,5.6,25,0.0,4.3,9,0.0,1.5,2,-80.0,0.3,21,10.5,3.6,12,-20.0,2.1
CRI,2020-11-30,Costa Rica,59,18.0,10.6,51,-43.3,9.2,43,43.3,7.8,13,-18.8,2.3,118,32.6,21.3,86,-46.9,15.5,17,30.8,3.1,27,-18.2,4.9,60,81.8,10.8,25,0.0,4.5,11,22.2,2.0,6,200.0,1.1,25,19.0,4.5,13,8.3,2.3
ECU,2020-11-01,Ecuador,53,0,6.7,22,0,2.8,52,0,6.6,41,0,5.2,386,0,49.0,141,0,17.9,26,0,3.3,2,0,0.3,7,0,0.9,13,0,1.7,4,0,0.5,8,0,1.0,28,0,3.6,4,0,0.5
ECU,2020-11-02,Ecuador,37,-30.2,6.4,18,-18.2,3.1,67,28.8,11.7,32,-22.0,5.6,290,-24.9,50.4,62,-56.0,10.8,17,-34.6,3.0,2,0.0,0.3,8,14.3,1.4,11,-15.4,1.9,1,-75.0,0.2,10,25.0,1.7,18,-35.7,3.1,2,-50.0,0.3
ECU,2020-11-03,Ecuador,45,21.6,9.6,6,-66.7,1.3,58,-13.4,12.4,32,0.0,6.9,215,-25.9,46.0,33,-46.8,7.1,7,-58.8,1.5,7,250.0,1.5,5,-37.5,1.1,13,18.2,2.8,3,200.0,0.6,15,50.0,3.2,26,44.4,5.6,2,0.0,0.4
ECU,2020-11-04,Ecuador,84,86.7,10.5,11,83.3,1.4,91,56.9,11.4,66,106.2,8.2,373,73.5,46.6,60,81.8,7.5,34,385.7,4.2,14,100.0,1.7,7,40.0,0.9,10,-23.1,1.2,13,333.3,1.6,8,-46.7,1.0,16,-38.5,2.0,14,600.0,1.7
ECU,2020-11-05,Ecuador,91,8.3,8.7,16,45.5,1.5,137,50.5,13.1,66,0.0,6.3,525,40.8,50.4,78,30.0,7.5,27,-20.6,2.6,20,42.9,1.9,18,157.1,1.7,19,90.0,1.8,5,-61.5,0.5,8,0.0,0.8,26,62.5,2.5,6,-57.1,0.6
ECU,2020-11-06,Ecuador,59,-35.2,7.1,45,181.2,5.4,49,-64.2,5.9,18,-72.7,2.2,418,-20.4,50.2,95,21.8,11.4,44,63.0,5.3,27,35.0,3.2,24,33.3,2.9,15,-21.1,1.8,7,40.0,0.8,4,-50.0,0.5,24,-7.7,2.9,3,-50.0,0.4
ECU,2020-11-07,Ecuador,28,-52.5,5.3,14,-68.9,2.7,29,-40.8,5.5,9,-50.0,1.7,320,-23.4,60.7,37,-61.1,7.0,13,-70.5,2.5,27,0.0,5.1,6,-75.0,1.1,13,-13.3,2.5,5,-28.6,0.9,1,-75.0,0.2,22,-8.3,4.2,3,0.0,0.6
ECU,2020-11-08,Ecuador,28,0.0,6.0,17,21.4,3.7,14,-51.7,3.0,2,-77.8,0.4,290,-9.4,62.5,37,0.0,8.0,18,38.5,3.9,22,-18.5,4.7,6,0.0,1.3,15,15.4,3.2,1,-80.0,0.2,1,0.0,0.2,10,-54.5,2.2,3,0.0,0.6
ECU,2020-11-09,Ecuador,56,100.0,5.4,47,176.5,4.5,39,178.6,3.7,6,200.0,0.6,586,102.1,56.2,112,202.7,10.7,23,27.8,2.2,50,127.3,4.8,31,416.7,3.0,14,-6.7,1.3,5,400.0,0.5,4,300.0,0.4,62,520.0,6.0,7,133.3,0.7
ECU,2020-11-10,Ecuador,46,-17.9,4.6,37,-21.3,3.7,45,15.4,4.5,6,0.0,0.6,612,4.4,61.2,98,-12.5,9.8,25,8.7,2.5,42,-16.0,4.2,18,-41.9,1.8,16,14.3,1.6,7,40.0,0.7,6,50.0,0.6,32,-48.4,3.2,10,42.9,1.0
ECU,2020-11-11,Ecuador,35,-23.9,4.1,24,-35.1,2.8,101,124.4,11.7,10,66.7,1.2,483,-21.1,56.0,60,-38.8,7.0,25,0.0,2.9,35,-16.7,4.1,32,77.8,3.7,7,-56.2,0.8,4,-42.9,0.5,5,-16.7,0.6,34,6.2,3.9,7,-30.0,0.8
ECU,2020-11-12,Ecuador,65,85.7,8.3,40,66.7,5.1,30,-70.3,3.8,4,-60.0,0.5,407,-15.7,52.0,102,70.0,13.0,19,-24.0,2.4,43,22.9,5.5,12,-62.5,1.5,9,28.6,1.1,5,25.0,0.6,3,-40.0,0.4,38,11.8,4.9,6,-14.3,0.8
ECU,2020-11-13,Ecuador,65,0.0,8.4,42,5.0,5.4,27,-10.0,3.5,4,0.0,0.5,428,5.2,55.4,58,-43.1,7.5,33,73.7,4.3,40,-7.0,5.2,14,16.7,1.8,8,-11.1,1.0,18,260.0,2.3,4,33.3,0.5,23,-39.5,3.0,8,33.3,1.0
ECU,2020-11-14,Ecuador,54,-16.9,9.8,21,-50.0,3.8,51,88.9,9.2,2,-50.0,0.4,282,-34.1,51.0,47,-19.0,8.5,21,-36.4,3.8,12,-70.0,2.2,12,-14.3,2.2,8,0.0,1.4,18,0.0,3.3,1,-75.0,0.2,20,-13.0,3.6,4,-50.0,0.7
ECU,2020-11-15,Ecuador,46,-14.8,8.2,21,0.0,3.8,27,-47.1,4.8,5,150.0,0.9,258,-8.5,46.2,77,63.8,13.8,18,-14.3,3.2,16,33.3,2.9,18,50.0,3.2,20,150.0,3.6,7,-61.1,1.3,11,1000.0,2.0,32,60.0,5.7,3,-25.0,0.5
ECU,2020-11-16,Ecuador,56,21.7,7.9,21,0.0,3.0,32,18.5,4.5,5,0.0,0.7,377,46.1,53.3,66,-14.3,9.3,20,11.1,2.8,29,81.2,4.1,13,-27.8,1.8,14,-30.0,2.0,14,100.0,2.0,5,-54.5,0.7,49,53.1,6.9,6,100.0,0.8
ECU,2020-11-17,Ecuador,60,7.1,8.5,35,66.7,5.0,28,-12.5,4.0,9,80.0,1.3,345,-8.5,48.8,84,27.3,11.9,16,-20.0,2.3,21,-27.6,3.0,19,46.2,2.7,31,121.4,4.4,18,28.6,2.5,2,-60.0,0.3,35,-28.6,5.0,4,-33.3,0.6
ECU,2020-11-18,Ecuador,68,13.3,8.8,19,-45.7,2.5,41,46.4,5.3,4,-55.6,0.5,438,27.0,57.0,54,-35.7,7.0,24,50.0,3.1,44,109.5,5.7,16,-15.8,2.1,12,-61.3,1.6,11,-38.9,1.4,1,-50.0,0.1,26,-25.7,3.4,11,175.0,1.4
ECU,2020-11-19,Ecuador,64,-5.9,8.6,21,10.5,2.8,45,9.8,6.0,12,200.0,1.6,399,-8.9,53.4,65,20.4,8.7,26,8.3,3.5,25,-43.2,3.3,13,-18.8,1.7,14,16.7,1.9,19,72.7,2.5,3,200.0,0.4,37,42.3,5.0,4,-63.6,0.5
ECU,2020-11-20,Ecuador,38,-40.6,5.1,39,85.7,5.2,47,4.4,6.3,15,25.0,2.0,391,-2.0,52.6,72,10.8,9.7,28,7.7,3.8,36,44.0,4.8,13,0.0,1.7,12,-14.3,1.6,8,-57.9,1.1,3,0.0,0.4,38,2.7,5.1,4,0.0,0.5
ECU,2020-11-21,Ecuador,38,0.0,9.4,15,-61.5,3.7,22,-53.2,5.5,6,-60.0,1.5,172,-56.0,42.7,46,-36.1,11.4,21,-25.0,5.2,22,-38.9,5.5,2,-84.6,0.5,14,16.7,3.5,14,75.0,3.5,5,66.7,1.2,19,-50.0,4.7,7,75.0,1.7
ECU,2020-11-22,Ecuador,29,-23.7,7.0,16,6.7,3.9,26,18.2,6.3,3,-50.0,0.7,193,12.2,46.6,45,-2.2,10.9,22,4.8,5.3,23,4.5,5.6,5,150.0,1.2,14,0.0,3.4,11,-21.4,2.7,4,-20.0,1.0,14,-26.3,3.4,9,28.6,2.2
ECU,2020-11-23,Ecuador,68,134.5,6.6,23,43.8,2.2,128,392.3,12.4,12,300.0,1.2,604,213.0,58.5,70,55.6,6.8,27,22.7,2.6,29,26.1,2.8,12,140.0,1.2,11,-21.4,1.1,11,0.0,1.1,3,-25.0,0.3,26,85.7,2.5,8,-11.1,0.8
ECU,2020-11-24,Ecuador,50,-26.5,6.8,23,0.0,3.1,54,-57.8,7.4,7,-41.7,1.0,437,-27.6,59.5,51,-27.1,6.9,16,-40.7,2.2,33,13.8,4.5,6,-50.0,0.8,7,-36.4,1.0,12,9.1,1.6,2,-33.3,0.3,33,26.9,4.5,3,-62.5,0.4
ECU,2020-11-25,Ecuador,60,20.0,10.0,16,-30.4,2.7,31,-42.6,5.2,9,28.6,1.5,299,-31.6,49.8,30,-41.2,5.0,13,-18.8,2.2,20,-39.4,3.3,10,66.7,1.7,11,57.1,1.8,64,433.3,10.6,4,100.0,0.7,30,-9.1,5.0,4,33.3,0.7
ECU,2020-11-26,Ecuador,53,-11.7,8.6,53,231.2,8.6,43,38.7,7.0,5,-44.4,0.8,308,3.0,50.0,48,60.0,7.8,10,-23.1,1.6,29,45.0,4.7,10,0.0,1.6,9,-18.2,1.5,20,-68.8,3.2,2,-50.0,0.3,23,-23.3,3.7,3,-25.0,0.5
ECU,2020-11-27,Ecuador,62,17.0,9.5,26,-50.9,4.0,37,-14.0,5.7,6,20.0,0.9,344,11.7,52.6,74,54.2,11.3,12,20.0,1.8,25,-13.8,3.8,15,50.0,2.3,12,33.3,1.8,17,-15.0,2.6,0,-100.0,0,23,0.0,3.5,1,-66.7,0.2
ECU,2020-11-28,Ecuador,33,-46.8,6.6,13,-50.0,2.6,29,-21.6,5.8,3,-50.0,0.6,317,-7.8,63.8,25,-66.2,5.0,12,0.0,2.4,26,4.0,5.2,8,-46.7,1.6,6,-50.0,1.2,4,-76.5,0.8,2,100,0.4,13,-43.5,2.6,6,500.0,1.2
ECU,2020-11-29,Ecuador,34,3.0,9.8,12,-7.7,3.5,20,-31.0,5.8,3,0.0,0.9,182,-42.6,52.6,25,0.0,7.2,19,58.3,5.5,5,-80.8,1.4,8,0.0,2.3,8,33.3,2.3,15,275.0,4.3,1,-50.0,0.3,12,-7.7,3.5,2,-66.7,0.6
ECU,2020-11-30,Ecuador,40,17.6,5.6,17,41.7,2.4,118,490.0,16.6,10,233.3,1.4,344,89.0,48.4,51,104.0,7.2,18,-5.3,2.5,23,360.0,3.2,6,-25.0,0.8,33,312.5,4.6,24,60.0,3.4,3,200.0,0.4,21,75.0,3.0,3,50.0,0.4
SLV,2020-11-01,El Salvador,33,0,9.3,9,0,2.5,57,0,16.1,25,0,7.0,129,0,36.3,44,0,12.4,23,0,6.5,6,0,1.7,3,0,0.8,10,0,2.8,5,0,1.4,1,0,0.3,8,0,2.3,2,0,0.6
SLV,2020-11-02,El Salvador,22,-33.3,7.1,7,-22.2,2.3,47,-17.5,15.1,14,-44.0,4.5,135,4.7,43.4,37,-15.9,11.9,8,-65.2,2.6,10,66.7,3.2,3,0.0,1.0,5,-50.0,1.6,6,20.0,1.9,5,400.0,1.6,6,-25.0,1.9,6,200.0,1.9
SLV,2020-11-03,El Salvador,43,95.5,12.0,8,14.3,2.2,51,8.5,14.2,22,57.1,6.1,165,22.2,46.1,20,-45.9,5.6,1,-87.5,0.3,7,-30.0,2.0,10,233.3,2.8,6,20.0,1.7,5,-16.7,1.4,4,-20.0,1.1,14,133.3,3.9,2,-66.7,0.6
SLV,2020-11-04,El Salvador,33,-23.3,10.9,7,-12.5,2.3,48,-5.9,15.8,28,27.3,9.2,117,-29.1,38.6,37,85.0,12.2,1,0.0,0.3,7,0.0,2.3,1,-90.0,0.3,5,-16.7,1.7,3,-40.0,1.0,6,50.0,2.0,3,-78.6,1.0,7,250.0,2.3
SLV,2020-11-05,El Salvador,19,-42.4,6.8,3,-57.1,1.1,34,-29.2,12.1,20,-28.6,7.1,143,22.2,50.9,28,-24.3,10.0,3,200.0,1.1,5,-28.6,1.8,4,300.0,1.4,5,0.0,1.8,4,33.3,1.4,0,-100.0,0,7,133.3,2.5,6,-14.3,2.1
SLV,2020-11-06,El Salvador,24,26.3,9.4,15,400.0,5.9,17,-50.0,6.6,4,-80.0,1.6,127,-11.2,49.6,27,-3.6,10.5,4,33.3,1.6,5,0.0,2.0,2,-50.0,0.8,8,60.0,3.1,4,0.0,1.6,6,100,2.3,9,28.6,3.5,4,-33.3,1.6
SLV,2020-11-07,El Salvador,16,-33.3,6.9,17,13.3,7.3,13,-23.5,5.6,5,25.0,2.1,126,-0.8,54.1,25,-7.4,10.7,4,0.0,1.7,2,-60.0,0.9,8,300.0,3.4,7,-12.5,3.0,0,-100.0,0,2,-66.7,0.9,6,-33.3,2.6,2,-50.0,0.9
SLV,2020-11-08,El Salvador,14,-12.5,7.9,6,-64.7,3.4,6,-53.8,3.4,2,-60.0,1.1,104,-17.5,58.8,18,-28.0,10.2,2,-50.0,1.1,5,150.0,2.8,1,-87.5,0.6,6,-14.3,3.4,2,100,1.1,2,0.0,1.1,5,-16.7,2.8,4,100.0,2.3
SLV,2020-11-09,El Salvador,31,121.4,6.3,17,183.3,3.4,11,83.3,2.2,12,500.0,2.4,334,221.2,67.7,24,33.3,4.9,4,100.0,0.8,12,140.0,2.4,13,1200.0,2.6,7,16.7,1.4,3,50.0,0.6,4,100.0,0.8,17,240.0,3.4,4,0.0,0.8
SLV,2020-11-10,El Salvador,31,0.0,6.7,20,17.6,4.3,18,63.6,3.9,10,-16.7,2.2,291,-12.9,63.3,22,-8.3,4.8,3,-25.0,0.7,18,50.0,3.9,8,-38.5,1.7,2,-71.4,0.4,3,0.0,0.7,5,25.0,1.1,26,52.9,5.7,3,-25.0,0.7
SLV,2020-11-11,El Salvador,21,-32.3,4.6,14,-30.0,3.0,11,-38.9,2.4,18,80.0,3.9,317,8.9,68.8,29,31.8,6.3,11,266.7,2.4,4,-77.8,0.9,6,-25.0,1.3,6,200.0,1.3,2,-33.3,0.4,2,-60.0,0.4,17,-34.6,3.7,3,0.0,0.7
SLV,2020-11-12,El Salvador,68,223.8,15.6,11,-21.4,2.5,10,-9.1,2.3,15,-16.7,3.4,256,-19.2,58.7,27,-6.9,6.2,6,-45.5,1.4,8,100.0,1.8,6,0.0,1.4,3,-50.0,0.7,2,0.0,0.5,2,0.0,0.5,22,29.4,5.0,0,-100.0,0
SLV,2020-11-13,El Salvador,90,32.4,20.0,13,18.2,2.9,16,60.0,3.6,10,-33.3,2.2,235,-8.2,52.3,25,-7.4,5.6,7,16.7,1.6,14,75.0,3.1,8,33.3,1.8,10,233.3,2.2,6,200.0,1.3,3,50.0,0.7,8,-63.6,1.8,4,100,0.9
SLV,2020-11-14,El Salvador,41,-54.4,12.1,18,38.5,5.3,16,0.0,4.7,3,-70.0,0.9,189,-19.6,55.8,30,20.0,8.8,7,0.0,2.1,6,-57.1,1.8,8,0.0,2.4,0,-100.0,0,4,-33.3,1.2,4,33.3,1.2,10,25.0,2.9,3,-25.0,0.9
SLV,2020-11-15,El Salvador,52,26.8,15.1,11,-38.9,3.2,17,6.2,4.9,3,0.0,0.9,181,-4.2,52.6,41,36.7,11.9,10,42.9,2.9,4,-33.3,1.2,4,-50.0,1.2,2,100,0.6,1,-75.0,0.3,2,-50.0,0.6,13,30.0,3.8,3,0.0,0.9
SLV,2020-11-16,El Salvador,56,7.7,12.2,16,45.5,3.5,30,76.5,6.5,3,0.0,0.7,253,39.8,55.1,50,22.0,10.9,5,-50.0,1.1,11,175.0,2.4,4,0.0,0.9,5,150.0,1.1,3,200.0,0.7,3,50.0,0.7,15,15.4,3.3,5,66.7,1.1
SLV,2020-11-17,El Salvador,68,21.4,14.8,11,-31.2,2.4,12,-60.0,2.6,10,233.3,2.2,254,0.4,55.5,55,10.0,12.0,4,-20.0,0.9,9,-18.2,2.0,8,100.0,1.7,2,-60.0,0.4,6,100.0,1.3,9,200.0,2.0,8,-46.7,1.7,2,-60.0,0.4
SLV,2020-11-18,El Salvador,60,-11.8,9.7,20,81.8,3.2,22,83.3,3.6,8,-20.0,1.3,326,28.3,52.7,120,118.2,19.4,8,100.0,1.3,3,-66.7,0.5,8,0.0,1.3,6,200.0,1.0,12,100.0,1.9,10,11.1,1.6,12,50.0,1.9,4,100.0,0.6
SLV,2020-11-19,El Salvador,52,-13.3,11.0,19,-5.0,4.0,14,-36.4,3.0,11,37.5,2.3,273,-16.3,57.8,61,-49.2,12.9,5,-37.5,1.1,10,233.3,2.1,6,-25.0,1.3,0,-100.0,0,9,-25.0,1.9,0,-100.0,0,10,-16.7,2.1,2,-50.0,0.4
SLV,2020-11-20,El Salvador,48,-7.7,11.0,17,-10.5,3.9,12,-14.3,2.8,5,-54.5,1.1,263,-3.7,60.5,45,-26.2,10.3,8,60.0,1.8,11,10.0,2.5,4,-33.3,0.9,1,100,0.2,4,-55.6,0.9,7,100,1.6,8,-20.0,1.8,2,0.0,0.5
SLV,2020-11-21,El Salvador,29,-39.6,10.2,14,-17.6,4.9,15,25.0,5.3,1,-80.0,0.4,170,-35.4,59.9,15,-66.7,5.3,7,-12.5,2.5,5,-54.5,1.8,2,-50.0,0.7,3,200.0,1.1,1,-75.0,0.4,1,-85.7,0.4,15,87.5,5.3,6,200.0,2.1
SLV,2020-11-22,El Salvador,24,-17.2,8.3,10,-28.6,3.5,13,-13.3,4.5,4,300.0,1.4,180,5.9,62.3,27,80.0,9.3,8,14.3,2.8,6,20.0,2.1,3,50.0,1.0,5,66.7,1.7,2,100.0,0.7,2,100.0,0.7,4,-73.3,1.4,1,-83.3,0.3
SLV,2020-11-23,El Salvador,46,91.7,6.5,23,130.0,3.3,27,107.7,3.8,10,150.0,1.4,468,160.0,66.3,59,118.5,8.4,10,25.0,1.4,15,150.0,2.1,3,0.0,0.4,11,120.0,1.6,8,300.0,1.1,8,300.0,1.1,14,250.0,2.0,4,300.0,0.6
SLV,2020-11-24,El Salvador,35,-23.9,8.3,22,-4.3,5.2,13,-51.9,3.1,7,-30.0,1.7,254,-45.7,60.5,39,-33.9,9.3,7,-30.0,1.7,5,-66.7,1.2,6,100.0,1.4,10,-9.1,2.4,7,-12.5,1.7,3,-62.5,0.7,9,-35.7,2.1,3,-25.0,0.7
SLV,2020-11-25,El Salvador,42,20.0,5.9,11,-50.0,1.5,17,30.8,2.4,10,42.9,1.4,516,103.1,72.7,37,-5.1,5.2,10,42.9,1.4,13,160.0,1.8,11,83.3,1.5,5,-50.0,0.7,22,214.3,3.1,2,-33.3,0.3,10,11.1,1.4,4,33.3,0.6
SLV,2020-11-26,El Salvador,50,19.0,4.4,22,100.0,2.0,32,88.2,2.8,32,220.0,2.8,846,64.0,75.1,46,24.3,4.1,12,20.0,1.1,13,0.0,1.2,11,0.0,1.0,5,0.0,0.4,9,-59.1,0.8,2,0.0,0.2,38,280.0,3.4,8,100.0,0.7
SLV,2020-11-27,El Salvador,38,-24.0,6.8,14,-36.4,2.5,18,-43.8,3.2,12,-62.5,2.1,383,-54.7,68.4,37,-19.6,6.6,17,41.7,3.0,5,-61.5,0.9,10,-9.1,1.8,3,-40.0,0.5,4,-55.6,0.7,2,0.0,0.4,12,-68.4,2.1,5,-37.5,0.9
SLV,2020-11-28,El Salvador,27,-28.9,8.2,15,7.1,4.6,11,-38.9,3.3,7,-41.7,2.1,199,-48.0,60.5,35,-5.4,10.6,7,-58.8,2.1,2,-60.0,0.6,5,-50.0,1.5,3,0.0,0.9,5,25.0,1.5,3,50.0,0.9,6,-50.0,1.8,4,-20.0,1.2
SLV,2020-11-29,El Salvador,21,-22.2,8.4,9,-40.0,3.6,12,9.1,4.8,2,-71.4,0.8,156,-21.6,62.2,23,-34.3,9.2,8,14.3,3.2,2,0.0,0.8,2,-60.0,0.8,4,33.3,1.6,4,-20.0,1.6,0,-100.0,0,4,-33.3,1.6,4,0.0,1.6
SLV,2020-11-30,El Salvador,42,100.0,11.4,11,22.2,3.0,18,50.0,4.9,6,200.0,1.6,218,39.7,59.1,28,21.7,7.6,8,0.0,2.2,8,300.0,2.2,4,100.0,1.1,7,75.0,1.9,5,25.0,1.4,1,100,0.3,8,100.0,2.2,5,25.0,1.4
GTM,2020-11-01,Guatemala,46,0,6.3,55,0,7.5,142,0,19.3,48,0,6.5,174,0,23.7,93,0,12.7,35,0,4.8,14,0,1.9,25,0,3.4,27,0,3.7,7,0,1.0,9,0,1.2,22,0,3.0,37,0,5.0
GTM,2020-11-02,Guatemala,76,65.2,8.3,89,61.8,9.7,218,53.5,23.8,56,16.7,6.1,193,10.9,21.1,86,-7.5,9.4,10,-71.4,1.1,12,-14.3,1.3,28,12.0,3.1,38,40.7,4.2,14,100.0,1.5,11,22.2,1.2,39,77.3,4.3,45,21.6,4.9
