id,date,name,docs-1,docs-delta-percent-1,docs-percent-1,docs-2,docs-delta-percent-2,docs-percent-2,docs-3,docs-delta-percent-3,docs-percent-3,docs-4,docs-delta-percent-4,docs-percent-4,docs-5,docs-delta-percent-5,docs-percent-5,docs-6,docs-delta-percent-6,docs-percent-6,docs-7,docs-delta-percent-7,docs-percent-7,docs-8,docs-delta-percent-8,docs-percent-8,docs-9,docs-delta-percent-9,docs-percent-9,docs-10,docs-delta-percent-10,docs-percent-10,docs-11,docs-delta-percent-11,docs-percent-11,docs-12,docs-delta-percent-12,docs-percent-12,docs-13,docs-delta-percent-13,docs-percent-13
SUR,2020-04-11,Surinam,3,200.0,27.3,0,0,0,0,-100.0,0,2,-33.3,18.2,3,-25.0,27.3,0,0,0,0,0,0,0,-100.0,0,1,-50.0,9.1,0,-100.0,0,1,0.0,9.1,1,100,9.1,0,0,0
SUR,2020-04-12,Surinam,3,0.0,30.0,0,0,0,1,100,10.0,1,-50.0,10.0,3,0.0,30.0,0,0,0,0,0,0,0,0,0,2,100.0,20.0,0,0,0,0,-100.0,0,0,-100.0,0,0,0,0
SUR,2020-04-13,Surinam,2,-33.3,13.3,2,100,13.3,0,-100.0,0,2,100.0,13.3,6,100.0,40.0,0,0,0,0,0,0,0,0,0,1,-50.0,6.7,1,100,6.7,1,100,6.7,0,0,0,0,0,0
SUR,2020-04-14,Surinam,1,-50.0,7.7,0,-100.0,0,1,100,7.7,3,50.0,23.1,4,-33.3,30.8,0,0,0,0,0,0,0,0,0,1,0.0,7.7,1,0.0,7.7,1,0.0,7.7,1,100,7.7,0,0,0
SUR,2020-04-15,Surinam,3,200.0,20.0,0,0,0,1,0.0,6.7,1,-66.7,6.7,7,75.0,46.7,0,0,0,0,0,0,0,0,0,1,0.0,6.7,0,-100.0,0,1,0.0,6.7,1,0.0,6.7,0,0,0
SUR,2020-04-16,Surinam,1,-66.7,9.1,1,100,9.1,0,-100.0,0,1,0.0,9.1,3,-57.1,27.3,2,100,18.2,0,0,0,0,0,0,1,0.0,9.1,0,0,0,1,0.0,9.1,0,-100.0,0,1,100,9.1
SUR,2020-04-17,Surinam,3,200.0,21.4,0,-100.0,0,1,100,7.1,3,200.0,21.4,3,0.0,21.4,1,-50.0,7.1,0,0,0,1,100,7.1,0,-100.0,0,1,100,7.1,0,-100.0,0,1,100,7.1,0,-100.0,0
SUR,2020-04-18,Surinam,3,0.0,30.0,1,100,10.0,0,-100.0,0,0,-100.0,0,2,-33.3,20.0,1,0.0,10.0,0,0,0,0,-100.0,0,0,0,0,1,0.0,10.0,1,100,10.0,0,-100.0,0,1,100,10.0
SUR,2020-04-19,Surinam,0,-100.0,0,1,0.0,11.1,0,0,0,2,100,22.2,4,100.0,44.4,1,0.0,11.1,0,0,0,0,0,0,0,0,0,1,0.0,11.1,0,-100.0,0,0,0,0,0,-100.0,0
SUR,2020-04-20,Surinam,2,100,11.8,0,-100.0,0,4,100,23.5,1,-50.0,5.9,7,75.0,41.2,1,0.0,5.9,0,0,0,0,0,0,1,100,5.9,0,-100.0,0,0,0,0,1,100,5.9,0,0,0
SUR,2020-04-21,Surinam,0,-100.0,0,0,0,0,0,-100.0,0,0,-100.0,0,3,-57.1,60.0,1,0.0,20.0,0,0,0,0,0,0,0,-100.0,0,0,0,0,1,100,20.0,0,-100.0,0,0,0,0
SUR,2020-04-22,Surinam,1,100,12.5,1,100,12.5,1,100,12.5,0,0,0,3,0.0,37.5,1,0.0,12.5,0,0,0,0,0,0,1,100,12.5,0,0,0,0,-100.0,0,0,0,0,0,0,0
SUR,2020-04-23,Surinam,0,-100.0,0,0,-100.0,0,1,0.0,7.7,1,100,7.7,9,200.0,69.2,0,-100.0,0,0,0,0,1,100,7.7,0,-100.0,0,0,0,0,1,100,7.7,0,0,0,0,0,0
SUR,2020-04-24,Surinam,1,100,10.0,1,100,10.0,0,-100.0,0,1,0.0,10.0,6,-33.3,60.0,0,0,0,0,0,0,0,-100.0,0,0,0,0,0,0,0,1,0.0,10.0,0,0,0,0,0,0
SUR,2020-04-25,Surinam,0,-100.0,0,1,0.0,14.3,0,0,0,0,-100.0,0,2,-66.7,28.6,1,100,14.3,0,0,0,0,0,0,0,0,0,1,100,14.3,0,-100.0,0,2,100,28.6,0,0,0
SUR,2020-04-26,Surinam,1,100,20.0,0,-100.0,0,0,0,0,1,100,20.0,2,0.0,40.0,0,-100.0,0,0,0,0,0,0,0,0,0,0,1,0.0,20.0,0,0,0,0,-100.0,0,0,0,0
SUR,2020-04-27,Surinam,0,-100.0,0,0,0,0,0,0,0,0,-100.0,0,3,50.0,75.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100.0,0,1,100,25.0,0,0,0,0,0,0
SUR,2020-04-28,Surinam,0,0,0,0,0,0,0,0,0,1,100,20.0,3,0.0,60.0,0,0,0,0,0,0,0,0,0,1,100,20.0,0,0,0,0,-100.0,0,0,0,0,0,0,0
SUR,2020-04-29,Surinam,0,0,0,0,0,0,0,0,0,1,0.0,50.0,1,-66.7,50.0,0,0,0,0,0,0,0,0,0,0,-100.0,0,0,0,0,0,0,0,0,0,0,0,0,0
TTO,2020-03-15,Trinidad y Tobago,8,0,3.4,9,0,3.8,10,0,4.3,13,0,5.5,60,0,25.5,75,0,31.9,5,0,2.1,9,0,3.8,12,0,5.1,4,0,1.7,9,0,3.8,8,0,3.4,13,0,5.5
TTO,2020-03-16,Trinidad y Tobago,9,12.5,2.2,13,44.4,3.2,11,10.0,2.7,35,169.2,8.5,117,95.0,28.5,124,65.3,30.2,13,160.0,3.2,17,88.9,4.1,24,100.0,5.8,15,275.0,3.6,12,33.3,2.9,13,62.5,3.2,8,-38.5,1.9
TTO,2020-03-17,Trinidad y Tobago,19,111.1,5.3,15,15.4,4.2,10,-9.1,2.8,36,2.9,10.0,93,-20.5,25.9,91,-26.6,25.3,11,-15.4,3.1,24,41.2,6.7,15,-37.5,4.2,7,-53.3,1.9,8,-33.3,2.2,21,61.5,5.8,9,12.5,2.5
TTO,2020-03-18,Trinidad y Tobago,16,-15.8,3.7,10,-33.3,2.3,24,140.0,5.5,36,0.0,8.3,117,25.8,27.0,129,41.8,29.7,17,54.5,3.9,24,0.0,5.5,18,20.0,4.1,8,14.3,1.8,7,-12.5,1.6,16,-23.8,3.7,12,33.3,2.8
TTO,2020-03-19,Trinidad y Tobago,24,50.0,5.4,15,50.0,3.4,8,-66.7,1.8,48,33.3,10.9,118,0.9,26.8,112,-13.2,25.4,25,47.1,5.7,12,-50.0,2.7,24,33.3,5.4,14,75.0,3.2,10,42.9,2.3,18,12.5,4.1,13,8.3,2.9
TTO,2020-03-20,Trinidad y Tobago,15,-37.5,3.8,15,0.0,3.8,5,-37.5,1.3,35,-27.1,8.9,114,-3.4,28.9,124,10.7,31.5,12,-52.0,3.0,11,-8.3,2.8,21,-12.5,5.3,13,-7.1,3.3,7,-30.0,1.8,12,-33.3,3.0,10,-23.1,2.5
TTO,2020-03-21,Trinidad y Tobago,13,-13.3,3.3,5,-66.7,1.3,10,100.0,2.5,18,-48.6,4.6,127,11.4,32.2,132,6.5,33.5,10,-16.7,2.5,16,45.5,4.1,19,-9.5,4.8,10,-23.1,2.5,6,-14.3,1.5,22,83.3,5.6,6,-40.0,1.5
TTO,2020-03-22,Trinidad y Tobago,8,-38.5,2.7,7,40.0,2.4,5,-50.0,1.7,17,-5.6,5.7,92,-27.6,31.1,102,-22.7,34.5,17,70.0,5.7,5,-68.8,1.7,13,-31.6,4.4,9,-10.0,3.0,7,16.7,2.4,10,-54.5,3.4,4,-33.3,1.4
TTO,2020-03-23,Trinidad y Tobago,27,237.5,7.0,12,71.4,3.1,17,240.0,4.4,30,76.5,7.7,113,22.8,29.1,118,15.7,30.4,12,-29.4,3.1,15,200.0,3.9,15,15.4,3.9,9,0.0,2.3,1,-85.7,0.3,10,0.0,2.6,9,125.0,2.3
TTO,2020-03-24,Trinidad y Tobago,18,-33.3,5.0,9,-25.0,2.5,17,0.0,4.8,24,-20.0,6.7,71,-37.2,19.9,108,-8.5,30.3,11,-8.3,3.1,28,86.7,7.8,23,53.3,6.4,8,-11.1,2.2,8,700.0,2.2,27,170.0,7.6,5,-44.4,1.4
TTO,2020-03-25,Trinidad y Tobago,35,94.4,8.5,14,55.6,3.4,16,-5.9,3.9,20,-16.7,4.9,130,83.1,31.6,114,5.6,27.7,19,72.7,4.6,11,-60.7,2.7,13,-43.5,3.2,8,0.0,1.9,7,-12.5,1.7,15,-44.4,3.6,9,80.0,2.2
TTO,2020-03-26,Trinidad y Tobago,20,-42.9,5.7,7,-50.0,2.0,13,-18.8,3.7,30,50.0,8.6,78,-40.0,22.3,103,-9.6,29.5,19,0.0,5.4,15,36.4,4.3,19,46.2,5.4,15,87.5,4.3,4,-42.9,1.1,18,20.0,5.2,8,-11.1,2.3
TTO,2020-03-27,Trinidad y Tobago,22,10.0,6.3,11,57.1,3.2,9,-30.8,2.6,20,-33.3,5.8,115,47.4,33.1,88,-14.6,25.4,11,-42.1,3.2,16,6.7,4.6,12,-36.8,3.5,9,-40.0,2.6,13,225.0,3.7,16,-11.1,4.6,5,-37.5,1.4
TTO,2020-03-28,Trinidad y Tobago,22,0.0,7.7,14,27.3,4.9,6,-33.3,2.1,24,20.0,8.4,88,-23.5,30.7,83,-5.7,28.9,9,-18.2,3.1,4,-75.0,1.4,11,-8.3,3.8,7,-22.2,2.4,6,-53.8,2.1,7,-56.2,2.4,6,20.0,2.1
TTO,2020-03-29,Trinidad y Tobago,18,-18.2,7.8,8,-42.9,3.5,3,-50.0,1.3,13,-45.8,5.7,95,8.0,41.3,53,-36.1,23.0,4,-55.6,1.7,6,50.0,2.6,13,18.2,5.7,2,-71.4,0.9,6,0.0,2.6,5,-28.6,2.2,4,-33.3,1.7
TTO,2020-03-30,Trinidad y Tobago,26,44.4,8.4,8,0.0,2.6,7,133.3,2.3,22,69.2,7.1,132,38.9,42.6,48,-9.4,15.5,13,225.0,4.2,11,83.3,3.5,12,-7.7,3.9,5,150.0,1.6,6,0.0,1.9,18,260.0,5.8,2,-50.0,0.6
TTO,2020-03-31,Trinidad y Tobago,18,-30.8,4.9,13,62.5,3.5,9,28.6,2.4,21,-4.5,5.7,178,34.8,48.1,75,56.2,20.3,12,-7.7,3.2,12,9.1,3.2,12,0.0,3.2,5,0.0,1.4,6,0.0,1.6,6,-66.7,1.6,3,50.0,0.8
TTO,2020-04-01,Trinidad y Tobago,16,-11.1,3.9,15,15.4,3.7,11,22.2,2.7,27,28.6,6.7,173,-2.8,42.6,82,9.3,20.2,11,-8.3,2.7,10,-16.7,2.5,16,33.3,3.9,22,340.0,5.4,5,-16.7,1.2,10,66.7,2.5,8,166.7,2.0
TTO,2020-04-02,Trinidad y Tobago,8,-50.0,2.7,8,-46.7,2.7,5,-54.5,1.7,21,-22.2,7.1,128,-26.0,43.1,67,-18.3,22.6,6,-45.5,2.0,8,-20.0,2.7,11,-31.2,3.7,12,-45.5,4.0,9,80.0,3.0,8,-20.0,2.7,6,-25.0,2.0
TTO,2020-04-03,Trinidad y Tobago,13,62.5,3.8,10,25.0,2.9,12,140.0,3.5,23,9.5,6.7,162,26.6,47.0,64,-4.5,18.6,7,16.7,2.0,6,-25.0,1.7,12,9.1,3.5,8,-33.3,2.3,10,11.1,2.9,9,12.5,2.6,9,50.0,2.6
TTO,2020-04-04,Trinidad y Tobago,11,-15.4,3.6,11,10.0,3.6,8,-33.3,2.6,26,13.0,8.5,144,-11.1,47.1,55,-14.1,18.0,6,-14.3,2.0,9,50.0,2.9,18,50.0,5.9,6,-25.0,2.0,4,-60.0,1.3,6,-33.3,2.0,2,-77.8,0.7
TTO,2020-04-05,Trinidad y Tobago,9,-18.2,3.8,10,-9.1,4.2,5,-37.5,2.1,12,-53.8,5.0,112,-22.2,46.9,43,-21.8,18.0,4,-33.3,1.7,8,-11.1,3.3,16,-11.1,6.7,9,50.0,3.8,1,-75.0,0.4,7,16.7,2.9,3,50.0,1.3
TTO,2020-04-06,Trinidad y Tobago,12,33.3,3.2,9,-10.0,2.4,8,60.0,2.1,31,158.3,8.3,186,66.1,49.7,64,48.8,17.1,16,300.0,4.3,1,-87.5,0.3,16,0.0,4.3,13,44.4,3.5,5,400.0,1.3,7,0.0,1.9,6,100.0,1.6
TTO,2020-04-07,Trinidad y Tobago,20,66.7,6.3,9,0.0,2.8,4,-50.0,1.3,37,19.4,11.6,166,-10.8,52.0,40,-37.5,12.5,5,-68.8,1.6,13,1200.0,4.1,7,-56.2,2.2,6,-53.8,1.9,7,40.0,2.2,5,-28.6,1.6,0,-100.0,0
TTO,2020-04-08,Trinidad y Tobago,12,-40.0,4.1,9,0.0,3.0,10,150.0,3.4,24,-35.1,8.1,144,-13.3,48.6,33,-17.5,11.1,9,80.0,3.0,11,-15.4,3.7,19,171.4,6.4,4,-33.3,1.4,6,-14.3,2.0,7,40.0,2.4,8,100,2.7
TTO,2020-04-09,Trinidad y Tobago,13,8.3,4.0,9,0.0,2.8,8,-20.0,2.5,20,-16.7,6.2,163,13.2,50.6,47,42.4,14.6,5,-44.4,1.6,9,-18.2,2.8,11,-42.1,3.4,9,125.0,2.8,9,50.0,2.8,15,114.3,4.7,4,-50.0,1.2
TTO,2020-04-10,Trinidad y Tobago,19,46.2,7.8,10,11.1,4.1,4,-50.0,1.6,15,-25.0,6.1,132,-19.0,53.9,25,-46.8,10.2,5,0.0,2.0,5,-44.4,2.0,8,-27.3,3.3,5,-44.4,2.0,3,-66.7,1.2,10,-33.3,4.1,4,0.0,1.6
TTO,2020-04-11,Trinidad y Tobago,6,-68.4,2.5,14,40.0,5.8,10,150.0,4.2,20,33.3,8.3,127,-3.8,52.9,26,4.0,10.8,1,-80.0,0.4,2,-60.0,0.8,10,25.0,4.2,7,40.0,2.9,4,33.3,1.7,11,10.0,4.6,2,-50.0,0.8
TTO,2020-04-12,Trinidad y Tobago,11,83.3,5.1,12,-14.3,5.6,5,-50.0,2.3,8,-60.0,3.7,121,-4.7,56.0,23,-11.5,10.6,6,500.0,2.8,3,50.0,1.4,8,-20.0,3.7,7,0.0,3.2,4,0.0,1.9,5,-54.5,2.3,3,50.0,1.4
TTO,2020-04-13,Trinidad y Tobago,8,-27.3,4.2,12,0.0,6.2,3,-40.0,1.6,10,25.0,5.2,92,-24.0,47.9,34,47.8,17.7,7,16.7,3.6,2,-33.3,1.0,6,-25.0,3.1,1,-85.7,0.5,6,50.0,3.1,6,20.0,3.1,5,66.7,2.6
TTO,2020-04-14,Trinidad y Tobago,7,-12.5,2.5,5,-58.3,1.8,6,100.0,2.2,41,310.0,14.7,136,47.8,48.9,32,-5.9,11.5,10,42.9,3.6,16,700.0,5.8,9,50.0,3.2,2,100.0,0.7,2,-66.7,0.7,8,33.3,2.9,4,-20.0,1.4
TTO,2020-04-15,Trinidad y Tobago,6,-14.3,1.9,9,80.0,2.8,9,50.0,2.8,26,-36.6,8.1,175,28.7,54.3,42,31.2,13.0,13,30.0,4.0,12,-25.0,3.7,5,-44.4,1.6,6,200.0,1.9,0,-100.0,0,8,0.0,2.5,11,175.0,3.4
TTO,2020-04-16,Trinidad y Tobago,9,50.0,2.6,12,33.3,3.5,13,44.4,3.8,20,-23.1,5.9,192,9.7,56.5,44,4.8,12.9,9,-30.8,2.6,12,0.0,3.5,11,120.0,3.2,3,-50.0,0.9,4,100,1.2,10,25.0,2.9,1,-90.9,0.3
TTO,2020-04-17,Trinidad y Tobago,17,88.9,5.4,12,0.0,3.8,12,-7.7,3.8,19,-5.0,6.0,161,-16.1,50.8,44,0.0,13.9,9,0.0,2.8,20,66.7,6.3,8,-27.3,2.5,2,-33.3,0.6,2,-50.0,0.6,9,-10.0,2.8,2,100.0,0.6
TTO,2020-04-18,Trinidad y Tobago,10,-41.2,4.9,8,-33.3,3.9,7,-41.7,3.4,9,-52.6,4.4,108,-32.9,53.2,27,-38.6,13.3,7,-22.2,3.4,6,-70.0,3.0,4,-50.0,2.0,4,100.0,2.0,1,-50.0,0.5,9,0.0,4.4,3,50.0,1.5
TTO,2020-04-19,Trinidad y Tobago,7,-30.0,3.1,7,-12.5,3.1,4,-42.9,1.7,11,22.2,4.8,123,13.9,53.7,45,66.7,19.7,5,-28.6,2.2,2,-66.7,0.9,4,0.0,1.7,3,-25.0,1.3,4,300.0,1.7,10,11.1,4.4,4,33.3,1.7
TTO,2020-04-20,Trinidad y Tobago,8,14.3,3.4,7,0.0,3.0,6,50.0,2.6,21,90.9,9.0,127,3.3,54.5,26,-42.2,11.2,6,20.0,2.6,6,200.0,2.6,4,0.0,1.7,6,100.0,2.6,6,50.0,2.6,5,-50.0,2.1,5,25.0,2.1
TTO,2020-04-21,Trinidad y Tobago,8,0.0,2.7,3,-57.1,1.0,7,16.7,2.4,26,23.8,8.8,159,25.2,54.1,34,30.8,11.6,8,33.3,2.7,8,33.3,2.7,14,250.0,4.8,6,0.0,2.0,4,-33.3,1.4,13,160.0,4.4,4,-20.0,1.4
TTO,2020-04-22,Trinidad y Tobago,7,-12.5,2.6,9,200.0,3.4,8,14.3,3.0,32,23.1,12.0,130,-18.2,48.9,33,-2.9,12.4,8,0.0,3.0,8,0.0,3.0,7,-50.0,2.6,2,-66.7,0.8,13,225.0,4.9,5,-61.5,1.9,4,0.0,1.5
TTO,2020-04-23,Trinidad y Tobago,7,0.0,2.7,4,-55.6,1.6,10,25.0,3.9,22,-31.2,8.6,137,5.4,53.5,30,-9.1,11.7,4,-50.0,1.6,9,12.5,3.5,10,42.9,3.9,8,300.0,3.1,5,-61.5,2.0,8,60.0,3.1,2,-50.0,0.8
TTO,2020-04-24,Trinidad y Tobago,8,14.3,3.1,4,0.0,1.6,2,-80.0,0.8,18,-18.2,7.0,148,8.0,57.6,31,3.3,12.1,12,200.0,4.7,6,-33.3,2.3,13,30.0,5.1,4,-50.0,1.6,3,-40.0,1.2,7,-12.5,2.7,1,-50.0,0.4
TTO,2020-04-25,Trinidad y Tobago,11,37.5,5.1,4,0.0,1.8,5,150.0,2.3,15,-16.7,6.9,116,-21.6,53.5,35,12.9,16.1,6,-50.0,2.8,6,0.0,2.8,8,-38.5,3.7,0,-100.0,0,4,33.3,1.8,4,-42.9,1.8,3,200.0,1.4
TTO,2020-04-26,Trinidad y Tobago,6,-45.5,4.1,6,50.0,4.1,4,-20.0,2.7,12,-20.0,8.2,79,-31.9,54.1,13,-62.9,8.9,5,-16.7,3.4,5,-16.7,3.4,4,-50.0,2.7,5,100,3.4,3,-25.0,2.1,2,-50.0,1.4,2,-33.3,1.4
TTO,2020-04-27,Trinidad y Tobago,12,100.0,6.0,4,-33.3,2.0,11,175.0,5.5,22,83.3,11.0,86,8.9,43.0,22,69.2,11.0,5,0.0,2.5,10,100.0,5.0,8,100.0,4.0,4,-20.0,2.0,0,-100.0,0,13,550.0,6.5,3,50.0,1.5
TTO,2020-04-28,Trinidad y Tobago,5,-58.3,2.8,4,0.0,2.2,7,-36.4,3.9,12,-45.5,6.7,98,14.0,55.1,21,-4.5,11.8,9,80.0,5.1,8,-20.0,4.5,7,-12.5,3.9,3,-25.0,1.7,0,0,0,3,-76.9,1.7,1,-66.7,0.6
TTO,2020-04-29,Trinidad y Tobago,6,20.0,3.3,5,25.0,2.7,5,-28.6,2.7,13,8.3,7.1,92,-6.1,50.3,20,-4.8,10.9,4,-55.6,2.2,8,0.0,4.4,6,-14.3,3.3,7,133.3,3.8,4,100,2.2,11,266.7,6.0,2,100.0,1.1
URY,2020-03-15,Uruguay,99,0,4.9,117,0,5.8,226,0,11.3,114,0,5.7,416,0,20.7,422,0,21.0,61,0,3.0,101,0,5.0,176,0,8.8,66,0,3.3,23,0,1.1,148,0,7.4,38,0,1.9
URY,2020-03-16,Uruguay,86,-13.1,3.6,104,-11.1,4.4,242,7.1,10.2,209,83.3,8.8,467,12.3,19.7,580,37.4,24.4,114,86.9,4.8,76,-24.8,3.2,174,-1.1,7.3,52,-21.2,2.2,35,52.2,1.5,205,38.5,8.6,31,-18.4,1.3
URY,2020-03-17,Uruguay,103,19.8,4.3,97,-6.7,4.0,252,4.1,10.5,227,8.6,9.4,577,23.6,24.0,470,-19.0,19.5,140,22.8,5.8,77,1.3,3.2,169,-2.9,7.0,51,-1.9,2.1,35,0.0,1.5,173,-15.6,7.2,37,19.4,1.5
URY,2020-03-18,Uruguay,125,21.4,5.0,128,32.0,5.1,299,18.7,11.9,281,23.8,11.2,596,3.3,23.7,438,-6.8,17.4,100,-28.6,4.0,53,-31.2,2.1,147,-13.0,5.8,51,0.0,2.0,63,80.0,2.5,200,15.6,7.9,36,-2.7,1.4
URY,2020-03-19,Uruguay,129,3.2,5.1,122,-4.7,4.8,408,36.5,16.2,323,14.9,12.8,452,-24.2,18.0,406,-7.3,16.1,95,-5.0,3.8,42,-20.8,1.7,170,15.6,6.8,61,19.6,2.4,50,-20.6,2.0,214,7.0,8.5,44,22.2,1.7
URY,2020-03-20,Uruguay,182,41.1,7.4,94,-23.0,3.8,365,-10.5,14.9,279,-13.6,11.4,579,28.1,23.6,345,-15.0,14.1,85,-10.5,3.5,40,-4.8,1.6,132,-22.4,5.4,69,13.1,2.8,41,-18.0,1.7,190,-11.2,7.7,52,18.2,2.1
URY,2020-03-21,Uruguay,147,-19.2,7.4,100,6.4,5.0,242,-33.7,12.1,183,-34.4,9.2,431,-25.6,21.6,358,3.8,17.9,59,-30.6,3.0,29,-27.5,1.5,139,5.3,7.0,55,-20.3,2.8,22,-46.3,1.1,187,-1.6,9.4,44,-15.4,2.2
URY,2020-03-22,Uruguay,115,-21.8,6.1,89,-11.0,4.7,242,0.0,12.8,128,-30.1,6.8,447,3.7,23.6,336,-6.1,17.8,59,0.0,3.1,53,82.8,2.8,121,-12.9,6.4,49,-10.9,2.6,33,50.0,1.7,181,-3.2,9.6,38,-13.6,2.0
URY,2020-03-23,Uruguay,137,19.1,6.3,116,30.3,5.3,328,35.5,15.1,195,52.3,9.0,468,4.7,21.6,368,9.5,17.0,72,22.0,3.3,59,11.3,2.7,107,-11.6,4.9,49,0.0,2.3,30,-9.1,1.4,206,13.8,9.5,35,-7.9,1.6
URY,2020-03-24,Uruguay,98,-28.5,6.2,86,-25.9,5.4,227,-30.8,14.4,139,-28.7,8.8,306,-34.6,19.4,294,-20.1,18.6,70,-2.8,4.4,40,-32.2,2.5,89,-16.8,5.6,40,-18.4,2.5,15,-50.0,0.9,155,-24.8,9.8,20,-42.9,1.3
URY,2020-03-25,Uruguay,30,-69.4,3.8,53,-38.4,6.7,140,-38.3,17.6,69,-50.4,8.7,157,-48.7,19.8,126,-57.1,15.9,33,-52.9,4.2,26,-35.0,3.3,41,-53.9,5.2,20,-50.0,2.5,15,0.0,1.9,79,-49.0,9.9,5,-75.0,0.6
URY,2020-03-26,Uruguay,37,23.3,4.7,50,-5.7,6.3,150,7.1,18.9,83,20.3,10.4,171,8.9,21.5,96,-23.8,12.1,29,-12.1,3.6,17,-34.6,2.1,40,-2.4,5.0,23,15.0,2.9,10,-33.3,1.3,73,-7.6,9.2,16,220.0,2.0
URY,2020-03-27,Uruguay,38,2.7,3.6,59,18.0,5.6,292,94.7,27.5,128,54.2,12.1,141,-17.5,13.3,97,1.0,9.1,46,58.6,4.3,20,17.6,1.9,45,12.5,4.2,25,8.7,2.4,13,30.0,1.2,151,106.8,14.2,7,-56.2,0.7
URY,2020-03-28,Uruguay,27,-28.9,3.4,40,-32.2,5.0,162,-44.5,20.3,123,-3.9,15.4,120,-14.9,15.0,109,12.4,13.7,46,0.0,5.8,19,-5.0,2.4,42,-6.7,5.3,16,-36.0,2.0,6,-53.8,0.8,85,-43.7,10.7,3,-57.1,0.4
URY,2020-03-29,Uruguay,47,74.1,4.3,56,40.0,5.2,144,-11.1,13.3,94,-23.6,8.7,277,130.8,25.6,186,70.6,17.2,31,-32.6,2.9,24,26.3,2.2,55,31.0,5.1,23,43.8,2.1,22,266.7,2.0,109,28.2,10.1,14,366.7,1.3
URY,2020-03-30,Uruguay,51,8.5,3.9,80,42.9,6.0,226,56.9,17.1,121,28.7,9.1,340,22.7,25.7,209,12.4,15.8,49,58.1,3.7,18,-25.0,1.4,66,20.0,5.0,10,-56.5,0.8,15,-31.8,1.1,115,5.5,8.7,23,64.3,1.7
URY,2020-03-31,Uruguay,30,-41.2,3.8,61,-23.8,7.7,136,-39.8,17.2,55,-54.5,7.0,212,-37.6,26.8,111,-46.9,14.1,35,-28.6,4.4,23,27.8,2.9,46,-30.3,5.8,14,40.0,1.8,11,-26.7,1.4,48,-58.3,6.1,8,-65.2,1.0
URY,2020-04-01,Uruguay,40,33.3,4.4,40,-34.4,4.4,147,8.1,16.2,78,41.8,8.6,247,16.5,27.3,116,4.5,12.8,41,17.1,4.5,15,-34.8,1.7,51,10.9,5.6,15,7.1,1.7,9,-18.2,1.0,94,95.8,10.4,12,50.0,1.3
URY,2020-04-02,Uruguay,45,12.5,3.8,54,35.0,4.5,179,21.8,14.9,99,26.9,8.2,370,49.8,30.8,155,33.6,12.9,49,19.5,4.1,26,73.3,2.2,66,29.4,5.5,16,6.7,1.3,18,100.0,1.5,108,14.9,9.0,15,25.0,1.2
URY,2020-04-03,Uruguay,31,-31.1,2.5,47,-13.0,3.8,247,38.0,20.0,122,23.2,9.9,362,-2.2,29.3,145,-6.5,11.8,42,-14.3,3.4,27,3.8,2.2,55,-16.7,4.5,25,56.2,2.0,13,-27.8,1.1,103,-4.6,8.3,15,0.0,1.2
URY,2020-04-04,Uruguay,34,9.7,4.0,27,-42.6,3.2,105,-57.5,12.3,58,-52.5,6.8,253,-30.1,29.6,147,1.4,17.2,22,-47.6,2.6,14,-48.1,1.6,42,-23.6,4.9,29,16.0,3.4,14,7.7,1.6,99,-3.9,11.6,12,-20.0,1.4
URY,2020-04-05,Uruguay,51,50.0,6.3,35,29.6,4.3,96,-8.6,11.8,40,-31.0,4.9,288,13.8,35.4,142,-3.4,17.4,22,0.0,2.7,18,28.6,2.2,31,-26.2,3.8,16,-44.8,2.0,8,-42.9,1.0,56,-43.4,6.9,11,-8.3,1.4
URY,2020-04-06,Uruguay,46,-9.8,4.9,50,42.9,5.3,109,13.5,11.6,59,47.5,6.3,321,11.5,34.1,162,14.1,17.2,26,18.2,2.8,14,-22.2,1.5,28,-9.7,3.0,16,0.0,1.7,14,75.0,1.5,79,41.1,8.4,16,45.5,1.7
URY,2020-04-07,Uruguay,36,-21.7,3.8,39,-22.0,4.1,128,17.4,13.6,68,15.3,7.2,346,7.8,36.8,134,-17.3,14.3,35,34.6,3.7,18,28.6,1.9,39,39.3,4.1,17,6.2,1.8,9,-35.7,1.0,65,-17.7,6.9,6,-62.5,0.6
URY,2020-04-08,Uruguay,40,11.1,3.8,46,17.9,4.4,104,-18.8,10.0,83,22.1,8.0,336,-2.9,32.2,189,41.0,18.1,41,17.1,3.9,37,105.6,3.5,56,43.6,5.4,20,17.6,1.9,12,33.3,1.1,72,10.8,6.9,8,33.3,0.8
URY,2020-04-09,Uruguay,66,65.0,5.0,68,47.8,5.2,200,92.3,15.3,100,20.5,7.6,378,12.5,28.8,181,-4.2,13.8,37,-9.8,2.8,61,64.9,4.7,53,-5.4,4.0,40,100.0,3.1,19,58.3,1.4,92,27.8,7.0,16,100.0,1.2
URY,2020-04-10,Uruguay,83,25.8,6.8,59,-13.2,4.8,150,-25.0,12.3,103,3.0,8.5,395,4.5,32.5,166,-8.3,13.6,31,-16.2,2.5,32,-47.5,2.6,46,-13.2,3.8,29,-27.5,2.4,14,-26.3,1.2,98,6.5,8.1,11,-31.2,0.9
