id,date,name,docs-1,docs-delta-docs-percent-1,docs-percent-1,docs-2,docs-delta-docs-percent-2,docs-percent-2,docs-3,docs-delta-docs-percent-3,docs-percent-3,docs-4,docs-delta-docs-percent-4,docs-percent-4,docs-5,docs-delta-docs-percent-5,docs-percent-5,docs-6,docs-delta-docs-percent-6,docs-percent-6,docs-7,docs-delta-docs-percent-7,docs-percent-7,docs-8,docs-delta-docs-percent-8,docs-percent-8,docs-9,docs-delta-docs-percent-9,docs-percent-9,docs-10,docs-delta-docs-percent-10,docs-percent-10,docs-11,docs-delta-docs-percent-11,docs-percent-11,docs-12,docs-delta-docs-percent-12,docs-percent-12,docs-13,docs-delta-docs-percent-13,docs-percent-13
JAM,2020-03-29,Jamaica,20,100.0,5.0,13,18.2,3.2,13,62.5,3.2,37,68.2,9.2,171,81.9,42.4,54,100.0,13.4,11,1000.0,2.7,15,36.4,3.7,20,25.0,5.0,14,133.3,3.5,6,500.0,1.5,14,75.0,3.5,15,1400.0,3.7
JAM,2020-03-30,Jamaica,24,20.0,5.3,12,-7.7,2.6,7,-46.2,1.5,39,5.4,8.6,222,29.8,49.0,59,9.3,13.0,11,0.0,2.4,15,0.0,3.3,22,10.0,4.9,9,-35.7,2.0,4,-33.3,0.9,18,28.6,4.0,11,-26.7,2.4
JAM,2020-03-31,Jamaica,73,204.2,12.8,19,58.3,3.3,19,171.4,3.3,52,33.3,9.1,198,-10.8,34.8,104,76.3,18.3,16,45.5,2.8,16,6.7,2.8,27,22.7,4.7,3,-66.7,0.5,2,-50.0,0.4,24,33.3,4.2,16,45.5,2.8
MEX,2020-03-15,México,136,0,4.9,93,0,3.4,188,0,6.8,308,0,11.1,446,0,16.1,931,0,33.6,94,0,3.4,92,0,3.3,116,0,4.2,55,0,2.0,24,0,0.9,240,0,8.7,47,0,1.7
MEX,2020-03-16,México,89,-34.6,1.9,147,58.1,3.2,430,128.7,9.4,576,87.0,12.5,989,121.7,21.5,1254,34.7,27.3,154,63.8,3.4,105,14.1,2.3,189,62.9,4.1,79,43.6,1.7,35,45.8,0.8,378,57.5,8.2,168,257.4,3.7
MEX,2020-03-17,México,123,38.2,2.0,206,40.1,3.3,495,15.1,7.9,935,62.3,15.0,1172,18.5,18.7,1755,40.0,28.1,387,151.3,6.2,207,97.1,3.3,220,16.4,3.5,99,25.3,1.6,56,60.0,0.9,482,27.5,7.7,116,-31.0,1.9
MEX,2020-03-18,México,13,-89.4,0.9,44,-78.6,2.9,135,-72.7,9.0,240,-74.3,16.1,334,-71.5,22.4,255,-85.5,17.1,124,-68.0,8.3,57,-72.5,3.8,114,-48.2,7.6,28,-71.7,1.9,26,-53.6,1.7,98,-79.7,6.6,26,-77.6,1.7
MEX,2020-03-19,México,21,61.5,1.9,44,0.0,4.1,92,-31.9,8.5,136,-43.3,12.6,259,-22.5,24.0,180,-29.4,16.7,76,-38.7,7.0,22,-61.4,2.0,102,-10.5,9.4,28,0.0,2.6,22,-15.4,2.0,81,-17.3,7.5,18,-30.8,1.7
MEX,2020-03-20,México,40,90.5,2.6,52,18.2,3.4,149,62.0,9.7,223,64.0,14.5,367,41.7,23.8,247,37.2,16.0,106,39.5,6.9,32,45.5,2.1,136,33.3,8.8,27,-3.6,1.8,20,-9.1,1.3,110,35.8,7.1,31,72.2,2.0
MEX,2020-03-21,México,18,-55.0,2.0,44,-15.4,4.9,86,-42.3,9.7,121,-45.7,13.6,202,-45.0,22.7,163,-34.0,18.3,38,-64.2,4.3,18,-43.8,2.0,82,-39.7,9.2,17,-37.0,1.9,9,-55.0,1.0,74,-32.7,8.3,18,-41.9,2.0
MEX,2020-03-22,México,14,-22.2,1.5,46,4.5,4.8,87,1.2,9.2,112,-7.4,11.8,249,23.3,26.2,170,4.3,17.9,26,-31.6,2.7,11,-38.9,1.2,71,-13.4,7.5,16,-5.9,1.7,17,88.9,1.8,116,56.8,12.2,15,-16.7,1.6
MEX,2020-03-23,México,29,107.1,2.3,40,-13.0,3.2,132,51.7,10.6,190,69.6,15.2,339,36.1,27.2,167,-1.8,13.4,66,153.8,5.3,17,54.5,1.4,104,46.5,8.3,17,6.2,1.4,21,23.5,1.7,109,-6.0,8.7,15,0.0,1.2
MEX,2020-03-24,México,66,127.6,2.9,70,75.0,3.1,221,67.4,9.9,366,92.6,16.3,589,73.7,26.3,371,122.2,16.6,108,63.6,4.8,31,82.4,1.4,133,27.9,5.9,45,164.7,2.0,30,42.9,1.3,190,74.3,8.5,20,33.3,0.9
MEX,2020-03-25,México,183,177.3,3.1,260,271.4,4.4,695,214.5,11.7,1209,230.3,20.4,1349,129.0,22.7,1000,169.5,16.8,281,160.2,4.7,68,119.4,1.1,189,42.1,3.2,94,108.9,1.6,93,210.0,1.6,456,140.0,7.7,59,195.0,1.0
MEX,2020-03-26,México,121,-33.9,2.6,207,-20.4,4.4,539,-22.4,11.4,907,-25.0,19.2,1232,-8.7,26.1,698,-30.2,14.8,225,-19.9,4.8,53,-22.1,1.1,184,-2.6,3.9,86,-8.5,1.8,47,-49.5,1.0,370,-18.9,7.8,56,-5.1,1.2
MEX,2020-03-27,México,115,-5.0,1.9,228,10.1,3.8,587,8.9,9.8,1125,24.0,18.8,1848,50.0,30.8,924,32.4,15.4,245,8.9,4.1,85,60.4,1.4,189,2.7,3.2,115,33.7,1.9,37,-21.3,0.6,429,15.9,7.2,65,16.1,1.1
MEX,2020-03-28,México,58,-49.6,2.4,60,-73.7,2.5,237,-59.6,9.8,399,-64.5,16.5,803,-56.5,33.2,345,-62.7,14.3,99,-59.6,4.1,33,-61.2,1.4,93,-50.8,3.8,42,-63.5,1.7,20,-45.9,0.8,186,-56.6,7.7,41,-36.9,1.7
MEX,2020-03-29,México,99,70.7,2.7,128,113.3,3.5,348,46.8,9.4,480,20.3,13.0,1110,38.2,30.1,623,80.6,16.9,114,15.2,3.1,63,90.9,1.7,166,78.5,4.5,66,57.1,1.8,32,60.0,0.9,404,117.2,10.9,60,46.3,1.6
MEX,2020-03-30,México,77,-22.2,3.3,55,-57.0,2.4,206,-40.8,8.9,275,-42.7,11.8,800,-27.9,34.5,390,-37.4,16.8,73,-36.0,3.1,32,-49.2,1.4,104,-37.3,4.5,68,3.0,2.9,14,-56.2,0.6,200,-50.5,8.6,27,-55.0,1.2
MEX,2020-03-31,México,213,176.6,4.6,192,249.1,4.1,477,131.6,10.2,641,133.1,13.7,1468,83.5,31.4,743,90.5,15.9,181,147.9,3.9,95,196.9,2.0,154,48.1,3.3,62,-8.8,1.3,24,71.4,0.5,372,86.0,8.0,46,70.4,1.0
NIC,2020-03-15,Nicaragua,8,0,4.0,9,0,4.5,9,0,4.5,15,0,7.5,49,0,24.6,54,0,27.1,4,0,2.0,9,0,4.5,11,0,5.5,4,0,2.0,9,0,4.5,17,0,8.5,1,0,0.5
NIC,2020-03-16,Nicaragua,14,75.0,4.5,5,-44.4,1.6,20,122.2,6.4,24,60.0,7.7,74,51.0,23.6,87,61.1,27.8,8,100.0,2.6,5,-44.4,1.6,19,72.7,6.1,14,250.0,4.5,9,0.0,2.9,27,58.8,8.6,7,600.0,2.2
NIC,2020-03-17,Nicaragua,12,-14.3,3.3,14,180.0,3.8,17,-15.0,4.6,31,29.2,8.4,73,-1.4,19.8,121,39.1,32.9,12,50.0,3.3,11,120.0,3.0,28,47.4,7.6,11,-21.4,3.0,10,11.1,2.7,21,-22.2,5.7,7,0.0,1.9
NIC,2020-03-18,Nicaragua,11,-8.3,2.6,12,-14.3,2.8,29,70.6,6.9,41,32.3,9.7,104,42.5,24.6,98,-19.0,23.2,13,8.3,3.1,11,0.0,2.6,32,14.3,7.6,12,9.1,2.8,8,-20.0,1.9,43,104.8,10.2,9,28.6,2.1
NIC,2020-03-19,Nicaragua,14,27.3,1.4,55,358.3,5.5,61,110.3,6.0,39,-4.9,3.9,240,130.8,23.8,268,173.5,26.6,22,69.2,2.2,26,136.4,2.6,98,206.2,9.7,43,258.3,4.3,15,87.5,1.5,93,116.3,9.2,35,288.9,3.5
NIC,2020-03-20,Nicaragua,22,57.1,4.1,29,-47.3,5.5,19,-68.9,3.6,31,-20.5,5.8,117,-51.2,22.0,171,-36.2,32.2,8,-63.6,1.5,14,-46.2,2.6,35,-64.3,6.6,21,-51.2,4.0,7,-53.3,1.3,41,-55.9,7.7,16,-54.3,3.0
NIC,2020-03-21,Nicaragua,27,22.7,5.2,13,-55.2,2.5,37,94.7,7.1,29,-6.5,5.6,107,-8.5,20.6,162,-5.3,31.2,9,12.5,1.7,9,-35.7,1.7,41,17.1,7.9,17,-19.0,3.3,7,0.0,1.3,51,24.4,9.8,10,-37.5,1.9
NIC,2020-03-22,Nicaragua,11,-59.3,2.4,9,-30.8,2.0,19,-48.6,4.2,19,-34.5,4.2,116,8.4,25.6,148,-8.6,32.6,8,-11.1,1.8,8,-11.1,1.8,39,-4.9,8.6,10,-41.2,2.2,6,-14.3,1.3,42,-17.6,9.3,19,90.0,4.2
NIC,2020-03-23,Nicaragua,10,-9.1,2.9,15,66.7,4.4,22,15.8,6.4,22,15.8,6.4,66,-43.1,19.2,108,-27.0,31.5,4,-50.0,1.2,16,100.0,4.7,24,-38.5,7.0,9,-10.0,2.6,7,16.7,2.0,29,-31.0,8.5,11,-42.1,3.2
NIC,2020-03-24,Nicaragua,13,30.0,3.0,20,33.3,4.6,35,59.1,8.1,22,0.0,5.1,92,39.4,21.3,124,14.8,28.7,12,200.0,2.8,19,18.8,4.4,35,45.8,8.1,13,44.4,3.0,4,-42.9,0.9,30,3.4,6.9,13,18.2,3.0
NIC,2020-03-25,Nicaragua,19,46.2,5.2,9,-55.0,2.5,28,-20.0,7.7,26,18.2,7.1,91,-1.1,24.9,88,-29.0,24.1,6,-50.0,1.6,8,-57.9,2.2,26,-25.7,7.1,17,30.8,4.7,5,25.0,1.4,37,23.3,10.1,5,-61.5,1.4
NIC,2020-03-26,Nicaragua,11,-42.1,2.9,13,44.4,3.4,27,-3.6,7.0,29,11.5,7.6,109,19.8,28.5,96,9.1,25.1,8,33.3,2.1,12,50.0,3.1,20,-23.1,5.2,9,-47.1,2.3,4,-20.0,1.0,38,2.7,9.9,7,40.0,1.8
NIC,2020-03-27,Nicaragua,18,63.6,5.6,5,-61.5,1.6,26,-3.7,8.1,22,-24.1,6.8,66,-39.4,20.5,82,-14.6,25.5,14,75.0,4.3,10,-16.7,3.1,22,10.0,6.8,10,11.1,3.1,9,125.0,2.8,28,-26.3,8.7,10,42.9,3.1
NIC,2020-03-28,Nicaragua,6,-66.7,2.3,12,140.0,4.7,15,-42.3,5.8,23,4.5,8.9,62,-6.1,24.0,53,-35.4,20.5,4,-71.4,1.6,13,30.0,5.0,13,-40.9,5.0,13,30.0,5.0,9,0.0,3.5,30,7.1,11.6,5,-50.0,1.9
NIC,2020-03-29,Nicaragua,1,-83.3,0.6,11,-8.3,6.2,17,13.3,9.6,11,-52.2,6.2,45,-27.4,25.4,39,-26.4,22.0,1,-75.0,0.6,0,-100.0,0,23,76.9,13.0,6,-53.8,3.4,0,-100.0,0,19,-36.7,10.7,4,-20.0,2.3
NIC,2020-03-30,Nicaragua,10,900.0,3.3,23,109.1,7.7,31,82.4,10.3,17,54.5,5.7,61,35.6,20.3,74,89.7,24.7,9,800.0,3.0,2,100,0.7,19,-17.4,6.3,11,83.3,3.7,2,100,0.7,37,94.7,12.3,4,0.0,1.3
NIC,2020-03-31,Nicaragua,9,-10.0,3.0,18,-21.7,6.0,23,-25.8,7.7,19,11.8,6.3,91,49.2,30.3,64,-13.5,21.3,3,-66.7,1.0,7,250.0,2.3,18,-5.3,6.0,9,-18.2,3.0,6,200.0,2.0,22,-40.5,7.3,11,175.0,3.7
PAN,2020-03-15,Panamá,78,0,6.8,35,0,3.0,71,0,6.2,63,0,5.5,255,0,22.2,339,0,29.5,31,0,2.7,28,0,2.4,64,0,5.6,47,0,4.1,26,0,2.3,90,0,7.8,21,0,1.8
PAN,2020-03-16,Panamá,38,-51.3,2.9,75,114.3,5.8,122,71.8,9.4,93,47.6,7.2,314,23.1,24.2,345,1.8,26.6,66,112.9,5.1,20,-28.6,1.5,68,6.2,5.3,30,-36.2,2.3,33,26.9,2.5,63,-30.0,4.9,28,33.3,2.2
PAN,2020-03-17,Panamá,53,39.5,4.0,50,-33.3,3.8,132,8.2,10.0,163,75.3,12.4,279,-11.1,21.2,319,-7.5,24.2,55,-16.7,4.2,22,10.0,1.7,68,0.0,5.2,44,46.7,3.3,22,-33.3,1.7,85,34.9,6.5,24,-14.3,1.8
PAN,2020-03-18,Panamá,141,166.0,8.6,52,4.0,3.2,168,27.3,10.2,220,35.0,13.4,341,22.2,20.7,408,27.9,24.8,68,23.6,4.1,15,-31.8,0.9,58,-14.7,3.5,34,-22.7,2.1,33,50.0,2.0,87,2.4,5.3,22,-8.3,1.3
PAN,2020-03-19,Panamá,171,21.3,11.2,45,-13.5,3.0,118,-29.8,7.7,133,-39.5,8.7,361,5.9,23.7,362,-11.3,23.8,60,-11.8,3.9,14,-6.7,0.9,66,13.8,4.3,43,26.5,2.8,32,-3.0,2.1,90,3.4,5.9,28,27.3,1.8
PAN,2020-03-20,Panamá,128,-25.1,10.4,32,-28.9,2.6,94,-20.3,7.7,122,-8.3,9.9,314,-13.0,25.6,308,-14.9,25.1,43,-28.3,3.5,11,-21.4,0.9,42,-36.4,3.4,25,-41.9,2.0,27,-15.6,2.2,64,-28.9,5.2,18,-35.7,1.5
PAN,2020-03-21,Panamá,75,-41.4,6.2,57,78.1,4.7,98,4.3,8.1,68,-44.3,5.6,307,-2.2,25.4,304,-1.3,25.2,41,-4.7,3.4,24,118.2,2.0,58,38.1,4.8,40,60.0,3.3,28,3.7,2.3,83,29.7,6.9,24,33.3,2.0
PAN,2020-03-22,Panamá,102,36.0,8.5,64,12.3,5.3,113,15.3,9.4,59,-13.2,4.9,288,-6.2,23.9,291,-4.3,24.1,40,-2.4,3.3,13,-45.8,1.1,49,-15.5,4.1,41,2.5,3.4,22,-21.4,1.8,92,10.8,7.6,31,29.2,2.6
PAN,2020-03-23,Panamá,145,42.2,11.3,57,-10.9,4.4,110,-2.7,8.6,67,13.6,5.2,319,10.8,24.9,287,-1.4,22.4,60,50.0,4.7,15,15.4,1.2,50,2.0,3.9,31,-24.4,2.4,19,-13.6,1.5,104,13.0,8.1,17,-45.2,1.3
PAN,2020-03-24,Panamá,188,29.7,13.4,102,78.9,7.3,122,10.9,8.7,115,71.6,8.2,305,-4.4,21.7,267,-7.0,19.0,55,-8.3,3.9,17,13.3,1.2,55,10.0,3.9,36,16.1,2.6,18,-5.3,1.3,109,4.8,7.8,16,-5.9,1.1
PAN,2020-03-25,Panamá,132,-29.8,10.2,64,-37.3,4.9,145,18.9,11.2,134,16.5,10.4,262,-14.1,20.2,215,-19.5,16.6,48,-12.7,3.7,47,176.5,3.6,58,5.5,4.5,35,-2.8,2.7,17,-5.6,1.3,115,5.5,8.9,22,37.5,1.7
PAN,2020-03-26,Panamá,126,-4.5,10.4,68,6.2,5.6,127,-12.4,10.4,101,-24.6,8.3,333,27.1,27.4,201,-6.5,16.5,41,-14.6,3.4,23,-51.1,1.9,35,-39.7,2.9,28,-20.0,2.3,22,29.4,1.8,91,-20.9,7.5,20,-9.1,1.6
PAN,2020-03-27,Panamá,119,-5.6,11.0,48,-29.4,4.4,105,-17.3,9.7,108,6.9,10.0,254,-23.7,23.4,187,-7.0,17.3,44,7.3,4.1,17,-26.1,1.6,54,54.3,5.0,31,10.7,2.9,12,-45.5,1.1,89,-2.2,8.2,16,-20.0,1.5
PAN,2020-03-28,Panamá,141,18.5,12.1,129,168.8,11.0,94,-10.5,8.0,94,-13.0,8.0,265,4.3,22.7,185,-1.1,15.8,48,9.1,4.1,10,-41.2,0.9,47,-13.0,4.0,20,-35.5,1.7,27,125.0,2.3,85,-4.5,7.3,23,43.8,2.0
PAN,2020-03-29,Panamá,78,-44.7,7.5,76,-41.1,7.3,115,22.3,11.1,85,-9.6,8.2,237,-10.6,22.9,170,-8.1,16.4,24,-50.0,2.3,13,30.0,1.3,62,31.9,6.0,37,85.0,3.6,27,0.0,2.6,94,10.6,9.1,18,-21.7,1.7
PAN,2020-03-30,Panamá,55,-29.5,5.5,53,-30.3,5.3,108,-6.1,10.8,81,-4.7,8.1,305,28.7,30.5,177,4.1,17.7,43,79.2,4.3,15,15.4,1.5,31,-50.0,3.1,19,-48.6,1.9,12,-55.6,1.2,94,0.0,9.4,8,-55.6,0.8
PAN,2020-03-31,Panamá,65,18.2,6.1,55,3.8,5.2,101,-6.5,9.5,119,46.9,11.2,286,-6.2,27.0,191,7.9,18.0,41,-4.7,3.9,26,73.3,2.5,30,-3.2,2.8,18,-5.3,1.7,20,66.7,1.9,94,0.0,8.9,14,75.0,1.3
PRY,2020-03-15,Paraguay,103,0,6.2,59,0,3.6,237,0,14.4,96,0,5.8,354,0,21.4,398,0,24.1,32,0,1.9,8,0,0.5,116,0,7.0,63,0,3.8,40,0,2.4,115,0,7.0,30,0,1.8
PRY,2020-03-16,Paraguay,149,44.7,7.7,64,8.5,3.3,278,17.3,14.4,129,34.4,6.7,459,29.7,23.8,386,-3.0,20.1,70,118.8,3.6,20,150.0,1.0,117,0.9,6.1,45,-28.6,2.3,37,-7.5,1.9,140,21.7,7.3,31,3.3,1.6
PRY,2020-03-17,Paraguay,161,8.1,9.7,47,-26.6,2.8,179,-35.6,10.8,111,-14.0,6.7,424,-7.6,25.5,328,-15.0,19.7,37,-47.1,2.2,25,25.0,1.5,129,10.3,7.7,41,-8.9,2.5,33,-10.8,2.0,110,-21.4,6.6,40,29.0,2.4
PRY,2020-03-18,Paraguay,97,-39.8,6.2,71,51.1,4.5,185,3.4,11.8,154,38.7,9.8,353,-16.7,22.5,306,-6.7,19.5,61,64.9,3.9,22,-12.0,1.4,137,6.2,8.7,39,-4.9,2.5,36,9.1,2.3,82,-25.5,5.2,24,-40.0,1.5
PRY,2020-03-19,Paraguay,93,-4.1,6.3,56,-21.1,3.8,177,-4.3,11.9,124,-19.5,8.3,349,-1.1,23.5,265,-13.4,17.8,32,-47.5,2.2,29,31.8,2.0,125,-8.8,8.4,37,-5.1,2.5,26,-27.8,1.7,137,67.1,9.2,37,54.2,2.5
PRY,2020-03-20,Paraguay,125,34.4,5.7,96,71.4,4.4,198,11.9,9.0,186,50.0,8.5,526,50.7,24.0,354,33.6,16.1,67,109.4,3.1,19,-34.5,0.9,187,49.6,8.5,46,24.3,2.1,29,11.5,1.3,313,128.5,14.3,48,29.7,2.2
PRY,2020-03-21,Paraguay,163,30.4,7.8,119,24.0,5.7,205,3.5,9.8,175,-5.9,8.3,473,-10.1,22.5,348,-1.7,16.6,56,-16.4,2.7,21,10.5,1.0,193,3.2,9.2,65,41.3,3.1,38,31.0,1.8,210,-32.9,10.0,34,-29.2,1.6
PRY,2020-03-22,Paraguay,121,-25.8,8.2,74,-37.8,5.0,127,-38.0,8.6,97,-44.6,6.6,394,-16.7,26.7,252,-27.6,17.1,37,-33.9,2.5,21,0.0,1.4,137,-29.0,9.3,33,-49.2,2.2,32,-15.8,2.2,133,-36.7,9.0,19,-44.1,1.3
PRY,2020-03-23,Paraguay,158,30.6,9.4,114,54.1,6.8,202,59.1,12.0,117,20.6,7.0,436,10.7,26.0,238,-5.6,14.2,46,24.3,2.7,20,-4.8,1.2,103,-24.8,6.1,35,6.1,2.1,33,3.1,2.0,158,18.8,9.4,19,0.0,1.1
PRY,2020-03-24,Paraguay,179,13.3,8.0,113,-0.9,5.0,277,37.1,12.3,140,19.7,6.2,505,15.8,22.5,443,86.1,19.7,46,0.0,2.0,30,50.0,1.3,209,102.9,9.3,38,8.6,1.7,16,-51.5,0.7,209,32.3,9.3,39,105.3,1.7
PRY,2020-03-25,Paraguay,52,-70.9,4.8,63,-44.2,5.9,210,-24.2,19.5,94,-32.9,8.7,273,-45.9,25.4,137,-69.1,12.7,30,-34.8,2.8,22,-26.7,2.0,73,-65.1,6.8,13,-65.8,1.2,17,6.2,1.6,75,-64.1,7.0,17,-56.4,1.6
PRY,2020-03-26,Paraguay,67,28.8,5.3,97,54.0,7.7,225,7.1,17.8,101,7.4,8.0,296,8.4,23.4,174,27.0,13.8,30,0.0,2.4,12,-45.5,0.9,106,45.2,8.4,29,123.1,2.3,15,-11.8,1.2,99,32.0,7.8,14,-17.6,1.1
PRY,2020-03-27,Paraguay,74,10.4,4.9,109,12.4,7.2,261,16.0,17.4,145,43.6,9.6,401,35.5,26.7,199,14.4,13.2,31,3.3,2.1,15,25.0,1.0,118,11.3,7.8,27,-6.9,1.8,25,66.7,1.7,87,-12.1,5.8,12,-14.3,0.8
PRY,2020-03-28,Paraguay,76,2.7,2.8,189,73.4,7.1,576,120.7,21.6,404,178.6,15.1,657,63.8,24.6,308,54.8,11.5,46,48.4,1.7,22,46.7,0.8,138,16.9,5.2,52,92.6,1.9,20,-20.0,0.7,161,85.1,6.0,23,91.7,0.9
PRY,2020-03-29,Paraguay,63,-17.1,5.9,50,-73.5,4.7,217,-62.3,20.4,107,-73.5,10.0,238,-63.8,22.3,169,-45.1,15.9,29,-37.0,2.7,7,-68.2,0.7,78,-43.5,7.3,16,-69.2,1.5,18,-10.0,1.7,67,-58.4,6.3,6,-73.9,0.6
PRY,2020-03-30,Paraguay,62,-1.6,4.5,81,62.0,5.8,235,8.3,16.9,107,0.0,7.7,444,86.6,31.9,200,18.3,14.4,28,-3.4,2.0,24,242.9,1.7,82,5.1,5.9,23,43.8,1.7,13,-27.8,0.9,79,17.9,5.7,13,116.7,0.9
PRY,2020-03-31,Paraguay,43,-30.6,4.1,57,-29.6,5.4,200,-14.9,18.9,71,-33.6,6.7,336,-24.3,31.8,128,-36.0,12.1,25,-10.7,2.4,26,8.3,2.5,70,-14.6,6.6,21,-8.7,2.0,6,-53.8,0.6,60,-24.1,5.7,14,7.7,1.3
PER,2020-03-15,Perú,107,0,4.3,150,0,6.0,122,0,4.9,109,0,4.3,460,0,18.3,885,0,35.3,86,0,3.4,37,0,1.5,154,0,6.1,89,0,3.5,31,0,1.2,231,0,9.2,48,0,1.9
PER,2020-03-16,Perú,473,342.1,10.4,259,72.7,5.7,230,88.5,5.1,252,131.2,5.6,695,51.1,15.3,1689,90.8,37.2,168,95.3,3.7,40,8.1,0.9,180,16.9,4.0,145,62.9,3.2,51,64.5,1.1,306,32.5,6.7,51,6.2,1.1
PER,2020-03-17,Perú,282,-40.4,9.5,160,-38.2,5.4,195,-15.2,6.6,224,-11.1,7.6,607,-12.7,20.5,747,-55.8,25.2,158,-6.0,5.3,49,22.5,1.7,106,-41.1,3.6,104,-28.3,3.5,69,35.3,2.3,214,-30.1,7.2,46,-9.8,1.6
PER,2020-03-18,Perú,598,112.1,18.4,142,-11.2,4.4,209,7.2,6.4,173,-22.8,5.3,833,37.2,25.7,557,-25.4,17.2,122,-22.8,3.8,40,-18.4,1.2,119,12.3,3.7,76,-26.9,2.3,112,62.3,3.5,211,-1.4,6.5,52,13.0,1.6
PER,2020-03-19,Perú,754,26.1,22.7,121,-14.8,3.6,275,31.6,8.3,200,15.6,6.0,690,-17.2,20.8,516,-7.4,15.5,133,9.0,4.0,48,20.0,1.4,117,-1.7,3.5,106,39.5,3.2,91,-18.8,2.7,222,5.2,6.7,47,-9.6,1.4
PER,2020-03-20,Perú,603,-20.0,16.8,112,-7.4,3.1,250,-9.1,7.0,205,2.5,5.7,996,44.3,27.8,545,5.6,15.2,119,-10.5,3.3,64,33.3,1.8,183,56.4,5.1,91,-14.2,2.5,93,2.2,2.6,264,18.9,7.4,58,23.4,1.6
PER,2020-03-21,Perú,348,-42.3,14.2,89,-20.5,3.6,186,-25.6,7.6,178,-13.2,7.3,599,-39.9,24.5,455,-16.5,18.6,102,-14.3,4.2,54,-15.6,2.2,89,-51.4,3.6,66,-27.5,2.7,75,-19.4,3.1,167,-36.7,6.8,39,-32.8,1.6
PER,2020-03-22,Perú,270,-22.4,11.8,71,-20.2,3.1,179,-3.8,7.8,182,2.2,7.9,607,1.3,26.5,405,-11.0,17.7,71,-30.4,3.1,38,-29.6,1.7,119,33.7,5.2,82,24.2,3.6,64,-14.7,2.8,174,4.2,7.6,29,-25.6,1.3
PER,2020-03-23,Perú,381,41.1,16.0,72,1.4,3.0,214,19.6,9.0,212,16.5,8.9,557,-8.2,23.5,397,-2.0,16.7,99,39.4,4.2,44,15.8,1.9,109,-8.4,4.6,75,-8.5,3.2,62,-3.1,2.6,125,-28.2,5.3,27,-6.9,1.1
PER,2020-03-24,Perú,178,-53.3,8.8,89,23.6,4.4,161,-24.8,8.0,204,-3.8,10.1,541,-2.9,26.9,349,-12.1,17.3,81,-18.2,4.0,55,25.0,2.7,88,-19.3,4.4,76,1.3,3.8,51,-17.7,2.5,115,-8.0,5.7,25,-7.4,1.2
PER,2020-03-25,Perú,69,-61.2,7.0,43,-51.7,4.3,104,-35.4,10.5,129,-36.8,13.0,244,-54.9,24.7,147,-57.9,14.9,44,-45.7,4.4,22,-60.0,2.2,38,-56.8,3.8,46,-39.5,4.7,35,-31.4,3.5,58,-49.6,5.9,10,-60.0,1.0
PER,2020-03-26,Perú,105,52.2,11.5,34,-20.9,3.7,87,-16.3,9.5,113,-12.4,12.3,218,-10.7,23.8,124,-15.6,13.6,37,-15.9,4.0,31,40.9,3.4,51,34.2,5.6,32,-30.4,3.5,28,-20.0,3.1,45,-22.4,4.9,10,0.0,1.1
PER,2020-03-27,Perú,164,56.2,13.0,51,50.0,4.1,119,36.8,9.5,189,67.3,15.0,259,18.8,20.6,195,57.3,15.5,40,8.1,3.2,24,-22.6,1.9,55,7.8,4.4,50,56.2,4.0,25,-10.7,2.0,71,57.8,5.6,17,70.0,1.4
PER,2020-03-28,Perú,146,-11.0,11.7,66,29.4,5.3,119,0.0,9.6,126,-33.3,10.1,281,8.5,22.6,193,-1.0,15.5,45,12.5,3.6,17,-29.2,1.4,43,-21.8,3.5,45,-10.0,3.6,73,192.0,5.9,77,8.5,6.2,15,-11.8,1.2
PER,2020-03-29,Perú,118,-19.2,9.4,46,-30.3,3.7,119,0.0,9.5,128,1.6,10.2,295,5.0,23.5,180,-6.7,14.4,55,22.2,4.4,20,17.6,1.6,77,79.1,6.1,33,-26.7,2.6,63,-13.7,5.0,107,39.0,8.5,12,-20.0,1.0
PER,2020-03-30,Perú,247,109.3,13.6,59,28.3,3.2,155,30.3,8.5,229,78.9,12.6,487,65.1,26.7,239,32.8,13.1,73,32.7,4.0,37,85.0,2.0,92,19.5,5.1,42,27.3,2.3,32,-49.2,1.8,107,0.0,5.9,22,83.3,1.2
PER,2020-03-31,Perú,97,-60.7,9.5,47,-20.3,4.6,88,-43.2,8.6,138,-39.7,13.5,276,-43.3,27.1,136,-43.1,13.3,43,-41.1,4.2,20,-45.9,2.0,44,-52.2,4.3,25,-40.5,2.5,32,0.0,3.1,64,-40.2,6.3,9,-59.1,0.9
DOM,2020-03-15,República Dominicana,18,0,6.1,20,0,6.8,14,0,4.7,14,0,4.7,65,0,22.0,93,0,31.5,4,0,1.4,8,0,2.7,16,0,5.4,6,0,2.0,7,0,2.4,17,0,5.8,13,0,4.4
DOM,2020-03-16,República Dominicana,28,55.6,5.8,21,5.0,4.4,17,21.4,3.5,38,171.4,7.9,105,61.5,21.9,175,88.2,36.5,18,350.0,3.8,9,12.5,1.9,22,37.5,4.6,10,66.7,2.1,5,-28.6,1.0,24,41.2,5.0,7,-46.2,1.5
DOM,2020-03-17,República Dominicana,56,100.0,6.0,34,61.9,3.7,67,294.1,7.2,65,71.1,7.0,245,133.3,26.5,258,47.4,27.9,37,105.6,4.0,40,344.4,4.3,18,-18.2,1.9,31,210.0,3.3,7,40.0,0.8,49,104.2,5.3,19,171.4,2.1
